ID	02-3_AtgE_NYU	02-4_AtgE_NYU	02-7_AtgE_NYU	02-8_AtgE_NYU	02-9_AtgE_NYU	30-10_AtgH_NYU	30-21_AtgH_NYU	30-33_AtgH_NYU	30-36_AtgH_NYU	30-9_AtgH_NYU	31-27_AtgW_NYU	31-29_AtgW_NYU	31-31_AtgW_NYU	31-80_AtgW_NYU	31-90_AtgW_NYU	32-1_AtgW_NYU	32-2_AtgW_NYU	32-5_AtgW_NYU	32-8_AtgW_NYU	50_48_48_NOD2_SF	50_48_49_B6_SF	50_48_51_NOD2_SF	50_48_52_AtgE_SF	50_48_53_AtgH_SF	50_48_57_NOD2_SF	50_49_48_AtgH_SF	50_49_49_AtgW_SF	50_49_50_AtgE_SF	50_49_51_AtgH_SF	50_49_54_AtgW_SF	50_50_48_AtgW_SF	50_50_49_AtgW_SF	50_50_50_NOD2_SF	50_50_54_AtgE_SF	50_50_55_AtgH_SF	50_50_57_NOD2_SF	50_51_48_B6_SF	50_51_49_AtgH_SF	50_51_50_B6_SF	50_51_52_AtgH_SF	50_51_53_NOD2_SF	50_51_54_NOD2_SF	50_51_55_NOD2_SF	50_52_48_NOD2_SF	50_52_52_AtgE_SF	50_52_53_AtgE_SF	50_53_49_AtgE_SF	50_53_50_AtgE_SF	50_53_52_NOD2_SF	50_53_55_AtgH_SF	50_53_56_AtgE_SF	50_53_57_AtgE_SF	50_54_49_AtgE_SF	50_54_52_AtgW_SF	50_54_53_AtgW_SF	50_54_54_AtgE_SF	50_55_48_AtgH_SF	50_55_50_AtgE_SF	50_55_51_B6_SF	50_55_53_AtgH_SF	50_55_54_AtgH_SF	50_55_56_AtgE_SF	50_55_57_AtgE_SF	50_56_48_AtgH_SF	50_56_50_AtgW_SF	50_56_51_AtgE_SF	50_56_52_AtgW_SF	50_56_54_AtgW_SF	50_56_56_AtgH_SF	50_57_48_AtgE_SF	50_57_49_AtgW_SF	50_57_50_NOD2_SF	50_57_51_AtgH_SF	50_57_52_NOD2_SF	50_57_56_AtgH_SF	51_48_49_AtgW_SF	51_48_51_NOD2_SF	51_48_55_NOD2_SF	51_48_56_AtgE_SF	51_48_57_AtgW_SF	51_49_49_NOD2_SF	51_49_51_AtgH_SF	51_49_57_AtgH_SF	51_50_48_NOD2_SF	51_50_50_NOD2_SF	51_50_54_AtgH_SF	51_50_55_NOD2_SF	51_50_56_AtgH_SF	51_50_57_AtgE_SF	51_51_49_AtgH_SF	51_51_50_AtgE_SF	51_51_52_NOD2_SF	51_51_55_AtgH_SF	51_51_57_AtgW_SF	51_52_49_NOD2_SF	51_52_50_NOD2_SF	51_52_51_NOD2_SF	51_52_53_NOD2_SF	51_52_54_AtgE_SF	51_52_55_B6_SF	51_52_56_AtgE_SF	51_53_50_AtgH_SF	51_53_53_AtgW_SF	51_53_56_NOD2_SF	51_53_57_AtgE_SF	51_54_50_NOD2_SF	51_54_53_NOD2_SF	51_54_55_AtgW_SF	51_55_50_AtgE_SF	51_55_53_B6_SF	51_55_55_NOD2_SF	51_56_49_AtgE_SF	51_56_51_AtgW_SF	51_56_52_AtgH_SF	51_56_53_AtgE_SF	51_56_54_B6_SF	51_56_56_AtgH_SF	51_57_48_AtgW_SF	51_57_49_AtgE_SF	51_57_50_AtgW_SF	51_57_53_NOD2_SF	51_57_56_AtgE_SF	51_57_57_AtgH_SF	57-1_B6_NYU	57-2_B6_NYU	57-3_B6_NYU	57-4_B6_NYU	57-5_B6_NYU	59-1_B6_NYU	59-2_B6_NYU	59-3_B6_NYU	59-4_B6_NYU	59-5_B6_NYU	61-1_NOD2_NYU	61-2_NOD2_NYU	61-3_NOD2_NYU	61-4_NOD2_NYU	64-1_NOD2_NYU	64-2_NOD2_NYU	64-3_NOD2_NYU	64-4_NOD2_NYU	64-5_NOD2_NYU	65-1_NOD2_NYU	65-2_NOD2_NYU	65-3_NOD2_NYU	65-4_NOD2_NYU	65-5_NOD2_NYU	66-1_NOD2_NYU	66-2_NOD2_NYU	66-3_NOD2_NYU	66-4_NOD2_NYU	66-5_NOD2_NYU	70-1_AtgE_NYU	70-2_AtgE_NYU	70-3_AtgE_NYU	70-7_AtgE_NYU	70-9_AtgE_NYU	71-3_AtgE_NYU	71-6_AtgE_NYU	71-7_AtgE_NYU	71-8_AtgE_NYU	71-9_AtgE_NYU	76-1_AtgE_NYU	76-2_AtgE_NYU	76-3_AtgE_NYU	76-4_AtgE_NYU	76-5_AtgE_NYU	77-76_AtgH_NYU	77-77_AtgH_NYU	77-78_AtgH_NYU	77-79_AtgH_NYU	77-80_AtgH_NYU	78-84_AtgH_NYU	78-85_AtgH_NYU	82-5_AtgH_NYU	82-7_AtgH_NYU	82-8_AtgH_NYU	82-92_AtgH_NYU	82-94_AtgH_NYU	86-3_AtgH_NYU	86-6_AtgH_NYU	86-7_AtgH_NYU	86-8_AtgH_NYU	86-9_AtgH_NYU
D_0__Bacteria|D_1__Firmicutes|D_2__Clostridia|D_3__Clostridiales|D_4__Ruminococcaceae|D_5__Ruminococcaceae UCG-014	0.000991716	0.011249719	0.001638124	0.000217689	0.00094514	0.02500179	0.009281214	0.000372711	0.007692857	0.004445959	0.007810665	0.008309323	0.00334531	0.014881545	0.002548409	0.001125809	0.004083835	0.012571481	0.001798599	0.007150518	0.002251166	0.016241336	0.013804116	0.004103595	0.001740801	0.011575153	0.020596408	0.024716951	0.004125218	0.015534709	0	0.010599801	0.014062983	0.029464882	0	0.00360912	0.00641924	0.00974743	0.052046625	0.006972627	0.095906851	0.000185886	0.000940509	0.001662185	0.03259707	0.00082116	0.0018738	0.001857843	0.004690019	0.02700029	0.014245529	0.005163576	0.017977528	0.060111488	0.021939518	0.000517203	0.022572001	0.046470763	0.000577034	0.017266515	0.020971234	0.011676063	0.000908088	0.002511148	0.020499237	0.006061286	0.000598482	0.002709757	0.006208507	0.000716789	0.006971577	0	0	0.046286776	0.001006932	0.00110703	0.000249144	0.009232032	0.002791772	0.00853053	0.041398474	0.001659911	0.001910651	0.015396265	0.009470625	0	0	0.0243678	0.009407398	0.00485461	0.012600082	0	0.000621336	0.001462884	0.002351045	0.000846711	0.005551355	0.007304908	0.017485102	0	0.002237538	0	0.004787988	0.008655025	0.007741673	0.017450376	0.00768456	0.002301087	0.039335969	0.001242486	0.005243512	0	0.002092902	0.000910415	0.004282929	0.000791888	0.007266272	0.006615804	0.022503782	0.004710669	0.000997816	0.008041589	0.00391737	0.034028996	0.010720363	0.002753172	0.003762015	0.047367444	0.00612494	0.008421765	0.009536665	0.010500979	0	0.002001291	0.000261875	0.011046575	0.014422627	0.001909495	0.003044174	0.009024374	0.008289634	0.010592505	0.028697057	0.000198324	0.006181172	0.010465863	0.013763954	0.007135721	0.003796027	0.001751798	0.002425061	0.022433171	0.000735524	0.001426627	0.010299355	0.008523696	0.016734371	0.0094825	0.040671849	0.003930636	0.005303826	0.006591426	0.013660973	0.002171009	0.00165428	0.00244621	0.004713099	0.019648629	0	0.016325609	0.004868084	0.00419333	0.003414577	0.002779482	0.011051937	0.004115724	0.001988435	0.127150214	0.011223714	0.028169792	0.005577311	0.014713354	0.012404208	0.012518865
D_0__Bacteria|D_1__Firmicutes|D_2__Clostridia|D_3__Clostridiales|D_4__Ruminococcaceae|D_5__Ruminococcus 1	0	0	0	0	0	0	0.009958675	0	0	0	0	0	0	0	0	0.002401726	0.001050129	0.001690089	0	0.001017574	0	0.003434152	0.002555004	0.001032693	0	0.000980945	0	0.004054947	0.000451196	0.000150094	0.000462815	0.002222539	0.00152819	0.001756513	0	0	0.002870575	0.000634598	0.006319463	0	0.005600707	0	0.006737977	0.00052147	0.011299698	0.000237704	0.001194547	0.001729716	0	0.002123347	0.00116132	0.001356852	0.000497166	0.00577553	0.000862487	0.000344802	0.008251557	0.00319685	0	0	0.000474276	0	0	0.00050223	0.000201537	0.000860553	0.00102597	0	0.000368822	0.001473399	0.001934421	0	0	0.000414607	0.000735835	0	0.000290667	0.001538672	0.00465995	0.003222058	0.00461553	0.003844003	0	0.000973534	0.00084909	0.000280899	0	0	0.001023934	0.003595394	0.003592691	0.001036484	8.10E-05	0	0.000470209	0	0.000238768	0.001478637	0	7.74E-05	0.005732671	0.001267822	0	0.000816993	0.00038199	0.001212182	0.000335733	0.003049408	0	0	0.000568788	0	0.000203477	0.001251821	0.001757919	0	0.003053254	0.000184284	0.000787948	0.001257963	0	0.002457152	0	0.000669499	0.00139913	0	0	0.004675974	0.000506574	0.001465355	0.009992462	0	0	0.003077254	0	0.001271233	0.004114072	0	0	0.002720266	0.000450236	0.001434841	0	0	0	0.000740509	0.001994148	0.005756149	0	0	0	0.001074643	0	0	0.00043315	0	0.007383562	0.000761369	0.002637424	0	0.002880758	0	0.000335754	0	0	0	0	0.002368076	0	0.000752332	0	0	0	0	0.001578848	0.000338942	0	0.002483474	0	0.003348728	0.000593331	0.007388433	0.002424557	0
D_0__Bacteria|D_1__Firmicutes|D_2__Clostridia|D_3__Clostridiales|D_4__Ruminococcaceae|D_5__UBA1819	0	0	0.000191469	0	0	0	0.000722625	0	0	0	0	0	0	0	0	0	0	6.95E-05	0	0	0	0	0	0	0	0	0	0.000455612	0	0	0	0	0.000236506	0	0	0	0	0	0	0.001661446	0.000168442	0	0	0	0	0	0	0	0	0.000217161	0	0.000942258	0.000457393	0	0	0	0	0	0	0	0.000144345	0	0	0	0	0	0	0.000239096	0	0	9.58E-05	0	0	0.00011609	0	0	0	0	0	0	0	0	0.000694782	0	0	0	0	0	0	0	0	0	0	0	0	0.000338685	0	0	0.000230979	0	0	0	0.000134064	0	0	0.000101015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000101535	0.000261158	0	0	0	0	0	0	0	5.26E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000236827	0	0.000390159	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000161538	0.00037558	0.000629538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.47E-05	0.000173183	0
D_0__Bacteria|D_1__Firmicutes|D_2__Clostridia|D_3__Clostridiales|D_4__Ruminococcaceae|D_5__[Eubacterium] coprostanoligenes group	0.001983433	0.007899803	0.003425168	0.000391841	0	0.002451858	0.000858117	0.00011859	0.005693785	0.012264713	0.004580691	0.004116073	0	0.00851085	0.005932363	0.001013228	0.015183116	0.000648253	0.001296664	0.00055004	0.003634025	0.001937618	0.000816182	0.007663668	0.008013686	0.000490473	0	0.001731326	0.001117246	0	0.001851258	0.002564468	0.002747103	0.002102867	0	0.001778903	0.003910311	0.002944536	0.002880184	0.003186708	0.002442414	0	0.018571549	0.000977756	0.000674262	0.002225776	0.006815946	0.001857843	0.001367922	0.00593572	0.003793646	0.000376903	0.02300885	0.001896443	0.003449949	0.00096052	0.001029226	0.001587839	0.002532538	0.000592255	0.000886689	0.002505742	0	0.00677249	0.001065269	0.002357167	0.003633643	0	0.000368822	0	0.000861871	0	0.000377922	0.002670072	0.00127803	0	0.000415239	0.006599193	0.00493283	0.000660258	0.006216836	0.026698351	0.003265476	0.006886854	0.005225172	0.002162921	0.000310581	0.002442089	0.002527838	0.000596471	0.003721002	0	0.000621336	0	0.006605316	0.0056899	0.004198337	0.001324153	0.000461958	0.000464339	0.000914614	0.0008897	0.001206573	0.003523284	0.001935418	0.001641497	0.001193718	0.003105532	0.004477265	0.008630243	0.001475293	0.002954749	0.002151038	0.00059177	0.005657302	0.000189365	0	0.000902993	0.001607413	0.000695894	0.002804671	0.003167899	0.000966285	0.002747253	0.002306674	0.000688293	0	0.002211381	0.005296	0.002189981	0.004295006	0.010217807	0	0.004497525	0.000322308	0.001972603	0.001332398	0.00119631	0.003765756	0.003821326	0.004422904	0.003038488	0.01080928	0.004040855	0.020438129	0	0.000650266	0.000547072	0.001138808	0.000614666	0.002075052	0.004119464	0.000824678	0.00605768	0.005919723	0.004649289	0.006744846	0.008190481	0.003053859	0.008918249	0.002153838	0.004882537	0.002224367	0.00258851	0.002469075	0.0023673	0	0.001824058	0	0.000451399	0.000515444	0.001748877	0.001934366	0.001588276	0.000919031	0.00162208	0.005214568	0.001771301	0.006688624	0.003183131	0.006407974	0.004763316	0.005585141	0.006704768
D_0__Bacteria|D_1__Firmicutes|D_2__Erysipelotrichia|D_3__Erysipelotrichales|D_4__Erysipelotrichaceae|D_5__Candidatus Stoquefichus	0	0	0	0.000130614	0	0.006299664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000248403	0	0	0	0	0	0	0	0	0.00125374	0.001127949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001423608	0	0.001432233	0	0	0	0	0	0	0	0.000410023	0	0	0	0	0	0.030942493	0	0	0	0	0	0	0	0.000149259	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003433081	0	0	0	0.000667957	0	0	0	0	0	0	0.000369566	0	0	0	0.00078523	0	0	0	0	0	0	0	0	0	0	0	0	0.001118973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D_0__Bacteria|D_1__Firmicutes|D_2__Erysipelotrichia|D_3__Erysipelotrichales|D_4__Erysipelotrichaceae|D_5__Coprobacillus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000407086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002411503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D_0__Bacteria|D_1__Firmicutes|D_2__Erysipelotrichia|D_3__Erysipelotrichales|D_4__Erysipelotrichaceae|D_5__Dubosiella	0	0	0	0.000391841	0	0	0.014746065	0.014129127	0.117374076	0	0	0.015229471	0	0	0	0.000318979	0	0.005996342	0.008679285	0	0.008297154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.060530717	0	0.026565465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002596653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.012872287	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001324153	0	0.009302254	0	0	0	0	0	0.018713066	0	0	0	0	0	0	0	0	0	0	0.000307692	0	0	0	0	0	0.003160011	0.010919753	0.038268104	0.002573617	0	0.016458752	0	0.008808232	0.037585681	0	0	0.002560792	0	0.005983562	0.043338008	0.00563646	0	0.024741467	0	0.003924713	0	0	0	0.045039412	0	0.014770943	0.000295247	0.004640728	0	0	0.001849953	0	0	0	0.021460872	0	0.004164353	0	0.014349945	0	0.00392412	0.057915832	0	0	0	0.000192006	0	0.088944478	0.004314459	0	0.016332778	0.00664188	0	0.051882339	0	0.010956503	0	0.008868608	0	0	0.069208122	0
D_0__Bacteria|D_1__Firmicutes|D_2__Erysipelotrichia|D_3__Erysipelotrichales|D_4__Erysipelotrichaceae|D_5__Erysipelatoclostridium	0.001487574	0.002424939	0	0.00124083	0.000197492	0.000322142	0.000270984	0.000830129	0	0.001362746	0.000616631	0	0.001734605	0.001194505	0.000375995	0	0.016699969	0.000231519	0	0	0	0.001039698	0.00092264	0.002337147	0.000420193	0.000122618	0	0.001116249	0.00019337	0	0	0.000427411	0.0042571	0.000272136	0.000147824	0.001282863	0	0.000507679	0.000135538	0.001089473	0.000610603	0.000456266	0.00071591	0	0	8.64E-05	0.000327915	0	0.000390835	0.012402278	0.001677463	0	0.003877896	0.000229872	0.000377338	0.000123144	0.000177453	0.00052928	0	0.000698557	0.000268069	0.000661238	0.000735119	0.001050116	0.00054703	0	0.001132842	0.000557891	0.000338087	0	0.000804413	0	0.002195548	0.002222296	0.009991867	0.000301917	0.00010381	0.000820625	0.000503778	0	0.001004741	0.00108331	0.009796429	0.000612966	0.000130629	0.003764045	0.002078505	0.003787007	0	0.001888824	0.000384931	0.000575825	0.001972067	0.001027973	0.000403036	0.001083791	0.001372916	0.000882768	0.000138587	0.003327761	0.000734958	0.001112124	0.000804382	0.001327614	0	0.000429315	0.000783377	0.002469459	0.000930341	0.000873098	0.000426591	0.000365194	0	0	0.001374373	0.011103651	0	0.003372402	9.46E-05	0	0	0.000507676	0.002951085	0.000761843	0	0	0	0.000860919	0.000713809	8.05E-05	0.00026296	0.000471954	0.000543798	0.000731655	0.000463317	0.000547945	0	0	0	0	0.000582658	0	0.004163821	0.000545391	0.000923623	0.001069624	0.000650266	0.001022787	0	0	0	0	0	0	0	0	0.001277433	0.000922871	0.000166574	0.006407927	0	0	0.000419692	0	0	0	0	0.000224007	0.002086919	0	0	0	0	0	0.000188519	0.000774725	0.005011667	0.001077389	0	0.000220795	0.002135991	0.000444576	0.00080097	0.001261783
D_0__Bacteria|D_1__Firmicutes|D_2__Erysipelotrichia|D_3__Erysipelotrichales|D_4__Erysipelotrichaceae|D_5__Faecalibaculum	0.002537627	0.001174971	0.000212743	0.001567364	0.063761656	0.000178968	0.002054965	0.00726786	0.006621926	0.000664339	0.007458304	0.002392468	0.002230207	0.000547482	0	0.001219627	0	0.00328757	0.008742027	0.000330024	0.017462615	0.000378072	0.000567779	0.000706579	0.000690318	0	0	0	0.001009819	0	0	0.002450492	0	0	0.045736755	0.008090587	0.004045929	0	0.003828951	0.007027101	0.00107382	0.034372043	0.006064179	0.000309623	0.004859335	0.000864379	0.000117112	0.001313303	0.007572427	0.000434321	0.000232264	0	0.008412051	0	0.000377338	0.000123144	0.010860114	0	0.000897609	0.001321185	0.001299103	0	0.001254027	0.000517449	0.010911813	0.000748307	0	0.013967204	0.011279813	0.000955718	0.00670344	0	0.000377922	0.00023218	0.001665311	0.000427716	0.008616215	0.000529987	0.000398825	0.000343334	0.00017269	0.011549483	0.001632738	0.007716161	0.007609157	0.000617978	0.026686098	0.058627829	0	0.003661668	0	0.047332781	0.001188643	0.005732925	0.000223909	0	0.003561622	0.000507592	0	0.114645245	0.010436402	0	0	0.003446691	0	0.000227284	0	0.000654781	0	0	0	0.000630789	0.000319749	0.000455208	0.003387989	0.003752862	0.000449704	0.003077547	0.000252143	0	0.000755104	0	0.000417853	0.023039985	0.002457932	0.005745751	0.000507872	0.001333581	0.002256557	0.00161028	0.047315183	0.000330368	0	0.044523348	0.0010475	0.00390137	0.005165965	0.009708515	0.004690283	0.013514972	0.007971821	0.000970628	0.001249146	0.000173534	0.000663114	0.028715299	0.000845345	0.009847296	0.001623856	0.008851189	0.002825071	0.014686786	0.000958409	0.004609104	0.007700452	0.004339336	0.005492961	0.005006575	0.00094392	0.001387283	0.001776916	0	0.001867629	0.068587174	0.00229624	0.00039455	0.002730605	0.000416013	0	0.002539121	0.005593524	0.000198736	0.033422482	0.005414576	0.002545009	0.020530202	0.010023334	0.001241737	0.025614391	0.000864781	0.001809659	0.017190279	0.015997749	0.003463718
D_0__Bacteria|D_1__Firmicutes|D_2__Erysipelotrichia|D_3__Erysipelotrichales|D_4__Erysipelotrichaceae|D_5__Turicibacter	0	0	0	0	0	0	0	0	0.005158319	0	0.003435518	0	0	0	0	0	0	0.018567823	0.037101328	0	0.004502332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.044489677	0.0038199	0	0	0.007599074	0	0	0	0	0	0	0	0	0	0	0	0	0.00966491	0	0	0	0	0	0	0	0	0	0.019718493	0	0.000115164	0	0.000106872	0.019685588	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011444646	0	0	0.005061886	0	0	0	0	0	0	0	0	0.02933676	0	0	0.004457002	0	0	0	0	0	0	0	0	0.051568261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.075814941	0.000113443	0.001256883	0	0.043822482	0.000253287	0	0	0	0	0	0	0.072920548	9.35E-05	0.00108128	0	0.022971135	0.005985487	0	0	0	0	0	0	0.028828315	0.022312202	0.009496589	0	0	0	0	0	0.006632985	0	0.017995986	0	0	0	0	0.024803794	0.043186373	0	0	0	0	0	0.022701625	0.050971708	0	0.00322955	0	0.007870676	0	0	0.025619955	0	0.037627187	0.000326332	0.006922686	0	0
D_0__Bacteria|D_1__Firmicutes|D_2__Erysipelotrichia|D_3__Erysipelotrichales|D_4__Erysipelotrichaceae|D_5__[Clostridium] innocuum group	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000196524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000937904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000550879	0	0	0	0	0	0	0.000261158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D_0__Bacteria|D_1__Patescibacteria|D_2__Saccharimonadia|D_3__Saccharimonadales|D_4__Saccharimonadaceae|D_5__Candidatus Saccharimonas	0	0	0.00014892	0	0	8.95E-05	0.000180656	0	0	0.000170343	0	0	0	0	0	0	0	0	0.000146398	0	0	0	0	0	0	0	0	6.83E-05	0	0	0	0	0	0	0	0	0	0	6.78E-05	0	0.000126332	0	0	0	0	0	0	0	0	0.000168903	0	0	0	0	0	0	3.55E-05	0	0.000160287	0	6.19E-05	0	0	0	0	0	0	0	0	0	0	0	0	4.98E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000203512	0	0	0	0	0	0	0	0	0	0.000189107	0	0	0	0	0	0.000113443	0	0	0	0	6.44E-05	0	0.000117989	0	0	0	0	0	0.00023006	0	6.48E-05	0.000158907	0	0	0	0	0	0	0	0	0.000399533	7.50E-05	0	0	0.000219481	0	0	0	0	0	0	0	0	0	6.68E-05	0	0.00015782	0	0	0	0	0	0.000139115	0	0	4.71E-05	0	0	7.30E-05	0	0	0.000148333	0	6.49E-05	0
D_0__Bacteria|D_1__Proteobacteria|D_2__Alphaproteobacteria|D_3__Caulobacterales|D_4__Caulobacteraceae|D_5__Brevundimonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.28E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D_0__Bacteria|D_1__Proteobacteria|D_2__Deltaproteobacteria|D_3__Desulfovibrionales|D_4__Desulfovibrionaceae|D_5__Bilophila	0.000175009	0	0.002616743	0.001915667	0.003004697	0.005995418	0.002054965	0.000220238	0	0.000562133	0.000411088	0.00028298	0.000340726	0.000174199	0.00089821	0.001782531	0.000408384	0	0	0.004565331	0	0.00278828	0.000177431	0.00975623	0.000330152	0.004929249	0.014380246	0.001845229	0.001998152	0.001838649	0.00412973	0.009801966	0.001255299	0.002152347	0.001419111	0.000188153	0.000113015	0.006523671	0.00015248	0.000708157	0.000105276	0.001520887	0.000435161	0.002672533	0.000139502	0.002528308	0.001475617	0.004420385	0.000439689	0.000144774	0.003354925	0.007952661	0.00047728	0.000775817	0.008193628	0.004186883	0.003691019	0.000592793	0	0.00405467	0.004082895	0.001096262	0.002983719	0.014777725	0.000316702	0.002244921	0.002180186	0.00029887	0.003350135	0.000597324	0.002240864	0.000807568	0.002339518	0.000248764	0.001432942	0.003421728	0.003633344	0.005470834	0.001028547	0.000316924	0	0.000768801	0.005801431	0	0.000816433	0.004410112	0.00274745	0.008211081	0.005023678	0.001275785	0.000410593	0.000529759	0.001431775	0.000533755	0.000447818	0.002438529	0.000537228	0.007062147	0.002817942	0.004504086	0.0011596	0.003914678	0.001991803	0.001531863	0.005653458	0.000353553	0.000857985	0.003629357	0.003779509	0.000402969	0.005332385	0.002025165	0.001220859	0.002845047	0.001470259	0.006076882	0.00035503	0.002672121	0.000630358	0.005112146	0.006499285	0.000690439	0.002063148	0	0.000359236	0	0	0	0.000805913	0.000563598	0	0.000684333	0.00104228	0.002108887	0.002377019	0.000460274	0.000187003	0	0	0.000561325	0.000132422	0.000422012	0.000133242	0.001264317	0.000189461	0.001596209	0.002861168	7.14E-05	0	0	0	0.000805982	0	0	0.000481278	0.000278957	0.00076646	0.00025379	0.000555247	0.001156069	0.000511536	0.000976507	0.005812733	0	0	0	0.001458816	0.00342411	0.002237522	0.00011285	0	0	0	0	0.000259214	0.000459993	0	0	0.000278693	0.000257594	0.000296665	0.000592768	0.000389661	0.000272149
