Module	30_10	30_21	30_33	30_36	30_9	32_1	32_2	32_5	32_8	504954	505048	505049	505050	505054	505057	505149	505150	505248	505349	505350	505449	505452	505551	505556	505748	505749	505750	505751	505756	514851	514855	514857	514957	515050	515055	515056	515057	515149	515152	515155	515157	515249	515250	515251	515255	515350	515353	515357	515450	515550	515652	515654	515749	515753	515757	59_1	59_2	59_3	59_4	59_5	61_1	61_2	61_3	61_4	66_1	66_2	66_3	66_4	66_5	71_3	71_6	71_7	71_8	71_9	76_1	76_2	76_3	76_4	76_5	78_84	78_85	86_3	86_6	86_7	86_8	86_9
19.2	2.98229518087115	2.80361304019033	2.79727262370085	3.34548624038392	3.16352602203845	2.90926754689353	3.32887403028073	3.47399047212984	3.72856762887287	3.20990870316792	0	3.22791241977138	3.11270407073906	3.35181332559705	3.15280319294326	3.02829565723265	3.44131913547931	3.24055268851249	3.32256298007401	3.22743613746403	3.0671683718634	2.89636850472702	3.36193533020916	3.19603340547285	3.38724262490122	3.04341634733697	2.95302736365765	3.32403376189466	2.63678426196484	2.78374913054478	2.80463861617694	2.63332887972277	3.01834841486447	2.90491825328207	3.36673341469763	2.67978600073417	3.26729932108028	3.39290080093712	3.41075977337158	3.17855713292992	3.30647106821076	3.02452174971078	3.05598634611376	2.23800160246978	3.01837348594556	3.36372934812642	2.75230242211136	2.88471557040417	3.29090218531767	3.14755760142737	3.69271562625446	3.16599678448308	2.7152032443298	2.98442677953399	3.12529596355636	3.32950111600533	3.40640559177312	3.95125916021371	2.9434314640353	3.09115399669652	3.33311887998863	3.39496664546071	3.13819259645817	3.2531227355805	3.182480071427	3.45408498543076	2.99154875973875	2.37244756296424	3.34071386544849	3.29725998123026	3.0914169757216	14.734893783038	13.4143980804829	3.47875980880377	3.22441836963173	3.07808018102058	2.68797916900664	3.25425764664219	3.22432606591906	3.3941474147711	3.31982726344303	3.08610768789544	3.19200378246671	3.26238340749637	2.81445066189516	2.92521077173854
2.1.1.1.1.1.1.1	0.432432801226316	0	0.374591290478201	0.36021047143522	0.300304394395253	0.250766933882576	0.359752000465426	0.400336044883534	0.438069360935665	0.440800201530574	0	0.349469887213103	0.376298185185385	0.484675354123894	0.637610384858589	0.399301003924358	0.428253047970758	0.343688584814224	0.40698353865815	0.334134564819805	0.445834831195859	0.37902477501514	0.357883438377104	0.461067114232149	0.373512159718838	0.383406387841357	0.262250503488129	0.530384288161652	0.650835530026442	0.390420815558906	0.350912130175693	0.504943374290809	0.41107030792916	0.3638219714972	0.339306540788521	0.42236627116049	0.462157121358603	0.376725844635595	0.505101512069526	0.556710394932581	0.428421281966941	0.504782250641385	0.423651805790016	0	0.371728439490496	0.69335249986606	0.638604960705967	0.501029546438619	0.327601122520312	0.445154575059014	0.633217703105903	0.295114098833683	0.422364949117969	0.272291513530727	0.613694480116522	0.33896537510647	0.320358144203395	0.345697036951516	0.172681312556738	0.321408749858243	0.36604103562174	0.21967431235334	0.330254330150979	0.39486179411184	0.378025389472925	0.507328050809743	0.415667827668964	0	0.314390633191175	0.396252212722298	0.378496965375306	0	12.169763207036	0.196502918929726	0.312005960082207	0.3238675668726	0.503281206111882	0.302832987439255	0.301851801915827	0.351875447054626	0.417349713118553	0.326898814347443	0.255360302597337	0.342155369665168	0.370084087035409	0.325471727246311
2.1.1.1.1.1.1.2	0.497049196811857	0	1.78376804989619	0.750438482156707	0.743997373501754	0.485982430004993	0.489458504034593	0.77506136635701	0.693609821481469	0.89959224802158	0	0.746730528233127	0.762766591591997	0.5192950222756	1.00524159775003	1.01271993748931	0.821384814229628	0.92888806706547	1.07100931225829	0.655165813372167	0.8033060021547	0.366207512091922	0.762159174321611	1.15266778558037	0.671345385115557	0.822256346473498	0.761586058109465	0.937547984124133	0.707429923941785	0.574148258174862	0.584853550292822	0.450842298473937	0.878355358822992	0.398927600325877	0.586200324533013	0.953257209216383	0.947043281472548	0.834942031550521	0.890403306532819	1.35783023154288	0.8181656426452	0.637351326567406	0.767485155416696	0	0.50690241748704	0.444456730683372	0.713887659325775	0.55669949604291	0.546001870867187	1.64872064836672	0.869804537233384	0.375145040890275	0.603378498739955	1.39073622502253	0.473529691447933	0.541725485329974	0.524395771761511	0.755163430233893	0.359752734493203	0.653269816785047	0.923129804747809	4.75961010098903	0.521953682709881	0.96779851498	0.887383543363674	0.437351767939434	1.34707166374201	0	0.643489600098895	0.745635884154862	0.788535344531887	0	12.169763207036	0.775669416827867	0.83397819518829	0.785133495448727	1.04850251273309	0.768054678287965	0.754629504789569	1.2956654058213	0.5058784401437	0.873127175073301	0.709334173881492	0.935581088928195	1.18616694562631	0.739708471014343
2.1.1.1.1.1.2	0.745573795217786	3.89072830067229	0.243241097713117	0.72419937438899	0.479601612670552	0.291589458002996	0.567326902403733	0.514665255130347	0.677016285082391	0.817811134565073	0	0.203653780427216	0.600967617617937	0.597976086256752	1.48827976809744	0.789132418822841	0.540723545417623	0.379999663799511	0.632869139061717	1.16143030552339	0.383396046482925	0.699123432175489	0.722996845206271	0.670643075246762	0.998695614221491	0.525389769435014	0.379287918267955	0.438334122447646	0.64311811267435	0.278374913054478	0.319011027432448	0.368870971478676	0.790519822940694	0.522232494972058	0.451405597501358	0.679945701678819	0.705977718915897	0.874412018496546	0.618131221064106	1.17267156360521	0.537555112316474	0.695292356255351	0.753530879863666	0	0.798755324525033	2.42430944009112	0.955783477775005	0.91096281170658	0.774329925957101	0.749418476530327	1.13865321237825	0.545665514022218	0.877641452712662	0.638807069866807	0.981497905910262	0.485442318022964	0.546065018528515	0.778047170544013	1.37360134988314	0.641392183752592	0.612987380227795	0.998519601606091	0.362348011137438	0.422312079264	0.62923560347606	0.656027651909151	0.839732985189825	0	0.827343771555722	0.813420964532576	0.645165281889725	0	12.169763207036	0.799174550671136	0.695725125397718	0.562084206968975	0.800674646087085	0.628408373144699	0.48021877577518	0.743922721045722	0.517375677419693	0.514351281315907	0.552727927699864	0.413113727578683	0.258800060863923	0.470723572463674
2.1.1.1.1.2	1.15640017217453	1.18169779120059	1.39243118180672	1.20164403736239	1.34996183911821	1.48770131634181	1.26609929359969	1.44008740119927	1.69863629750564	1.45036301211643	0	1.35325858994085	1.5013183707525	1.30706910368688	1.82877771718955	1.62094240723508	1.41502464829988	1.2227200066474	1.32236864064544	1.61451575438141	1.41398250379271	1.32283121714837	1.35930784417607	1.28910601326132	1.44980710255011	1.3347881449459	1.24475733721174	1.54162409051315	1.61698268329551	1.3670196623211	1.21745024754832	1.36172775865597	1.43584212738208	1.54360557187319	1.15691876774583	1.50845096843032	1.51526925035607	1.2718382292843	1.54622911858018	1.64879385258778	1.50503012000504	1.17064529369523	1.32508661527046	0.413748195414581	1.29656672772195	1.74154474063688	1.5575730748926	1.26109477675027	1.49760513152142	1.3290707267446	1.81771397168772	1.3525637528697	1.60080009869784	1.27272531011729	1.35680752406714	1.55884272309238	1.29590940257205	1.54114985762019	1.36559201256604	1.47985611557429	1.57759361485739	1.25528178487623	1.48742273959625	1.61760608932371	1.28761163128892	1.57982169235265	1.30779843739385	0.81156612455142	1.42393179730339	1.22606017103015	1.59316324711544	0	12.169763207036	1.38248562727144	1.44769804350813	1.3759865086053	1.28388062783643	1.50476018603356	1.46305720316345	1.41117585553469	1.20791382646557	1.52672523184246	1.3524913985962	1.26017044631145	1.27815540263407	1.38884039455754
2.1.1.1.2	1.29665007863963	0.985120464876104	0.872495241797051	1.03906866760159	1.21745024754832	0.887446176530856	0.542660515342701	0.738432757360933	0.92375495675564	0.938704954457302	0.946180558599059	0.701277365645023	1.00228267107741	1.15900628160062	2.547444545851	1.60399741652034	0.923596117949357	1.05004738016097	0.768332767489643	1.19638974615787	1.17876424229222	0.83590845151417	0.829874639715023	0.801855850838521	1.01895900349555	1.04799380308299	0.855164685287376	1.0132506163826	1.29182855676326	0.79881496789546	1.04256502443503	0.999693792268295	1.26024899309386	0.978239854712152	0.989494153943193	1.18599224691804	1.12821677879773	0.8015443502885	1.20362818511551	1.83011900773171	0.863439630775764	0.931087155333252	1.20128111282613	2.01477382114926	0.969726363888251	2.4348499159176	1.82845534878697	0.943968710681456	1.16796921942024	1.14693610321163	1.64884686188589	0.913396621298061	1.46909547519294	1.12659181615097	1.11176536252993	0.938766524267472	0.808357118525649	0.912033128301805	0.844636854897086	0.545338281837952	0.837622507143569	1.52816912941454	0.841727678045973	1.06037054684765	0.879667164725728	1.23599412678536	0.978927855017487	0.216123587516411	0.827343771555723	0.500178108625622	1.18280301679783	0.871809044984765	27.5142472506901	1.01174271760157	0.908630974808726	0.844871913580696	1.47702093098052	0.615397847820792	0.90227440790057	0.960630644132954	0.923778021131974	0.920200118425078	0.845914045871096	1.06923553020365	1.29962639259926	0.804030946754722
2.1.1.2.1.1.1	4.93498845406059	5.0350601538112	6.11577617107266	4.45315143257826	4.75385334756965	4.51269399290351	4.56245248403675	4.5637153745742	4.56843762118622	4.71214987058923	0.345430997583783	4.45904801144924	4.08423169677831	3.84113460921317	3.77478477522459	4.44356707265719	4.45085367316548	3.73766865081106	4.20753658387185	4.21178022882107	4.24604601138913	4.10675567131655	4.47827688762884	4.19351518182574	4.6732613821031	4.08107639719091	4.1721671009475	3.25271749594087	5.72681367000493	4.17396670228709	3.20276944207974	3.95023728186688	4.20355778865289	4.4223973978983	4.4038915137186	3.7082752973912	4.66306072877435	4.10314369790542	4.83361794974959	4.36445431567354	4.73898541064622	3.96978826261984	4.0786353973573	3.17206949817845	4.13568004108474	3.55565384546697	4.17207073631947	4.93076696495149	4.32121480657744	4.59286466330729	4.24133260060469	4.32309999502126	4.36731103849873	4.05718537826121	3.8694140501174	4.82025125722182	3.84102876978561	4.46705140212431	3.28916785822357	3.7143055297207	4.80486196508486	3.13820446219057	4.24341565423877	4.59013009961943	4.5129791633924	4.6650855246873	3.7937936652326	1.42024071796499	3.93973224550344	4.99119530617948	4.61856416082962	0.636558985226971	12.7492757407044	5.09725616772599	4.23296495709015	4.4444163938794	6.59058722289369	4.60832806972779	4.13249490718097	4.89040626858866	4.76971100706917	4.63006867696013	3.96648089068426	4.42969005370084	3.7957342260042	4.64959610351873
2.1.1.2.1.1.2	3.39432280454413	2.98128561738821	3.87265431885358	3.94663800939904	3.73778584773608	3.86739702193447	3.86414608448363	4.1023270946997	4.70924563005839	3.62204247229742	0.381792155224182	4.20920208282989	4.34464713573453	3.99037227643356	3.96805893848695	3.48360429625083	4.06965615761685	3.38555256022546	3.24121239236061	4.08616573076852	3.71000535205658	3.67171216071111	4.59911611598647	3.87053709052778	3.82570504149583	3.77248738810623	3.55523011108309	3.510518015743	3.38821700414223	4.02911058368324	3.70920277948869	3.26267452842981	3.88325527058586	3.94308438637894	4.05077128284113	3.42709474406537	4.11216161692027	3.76514911911835	3.93651988151352	3.75189932400006	4.45097768271575	3.3209358594828	3.82934698597384	2.13406963950678	3.78842859385051	3.33342548012529	3.45330346209742	3.73574661818269	4.155361606705	3.21066652576677	3.79967245212478	4.0772342602022	3.65202775553131	4.2762249578255	3.97764940816265	4.23401234586849	4.26792922376235	4.40732808990308	4.77145732064669	4.20843292497315	4.41074378103758	3.12168759660009	4.10570265251217	4.0800347920999	4.01424292379515	4.3907815649709	4.40583589269004	2.09298632121156	4.55039074355648	3.14512579707426	3.57953544557238	0	12.9704055232884	4.39546002869125	3.7955044796495	3.64932114825346	3.0461757212035	3.82872369702948	3.74335951717983	4.04850575558566	4.12357491669766	3.84911222021787	3.6000042659399	3.74232435571278	2.5471374411344	3.32868811956455
2.1.1.2.1.2	2.32991811005558	2.72732424998107	2.61990932328503	2.57602440509562	2.80689918184753	2.5696320986514	2.42434915279635	2.60740753138581	2.92502562874751	2.49262018722646	0	2.46421074316932	2.29889375521477	2.18536655207648	1.90277873859826	2.49563127452724	2.43937128019058	2.5931458538911	2.29820748255425	2.49781966348139	2.18398819335809	2.26018698869233	2.53500768850448	2.61271364731551	2.967651759204	2.43446611152332	2.16472558908288	2.41083767346206	2.09281352499445	2.32051587679007	2.40033644599346	2.30117423179405	2.06962481422668	2.35367284192268	2.37066307715557	2.58479358652904	2.52939476426626	2.50900080480932	2.05399853666094	2.65908420343814	2.68693034914162	1.80051749755292	2.24489407959384	1.56879524094695	2.2176980765058	2.3333978360877	2.40125849045943	3.061847228236	2.4160582785873	2.55895183965251	2.68914569427988	2.51399280874386	2.35066206800774	2.534433778495	2.49786912238785	2.69411692257854	2.8126682303572	2.70600229167146	3.01292915138058	2.66207450339907	2.86471260060325	2.60863245919591	2.4140357825332	3.13929643296638	2.42366630281204	2.68789107379444	2.50170451837802	1.65694750429248	2.91293952901911	2.7695047125752	2.56273986972863	0.4177418340552	12.169763207036	2.89798712675967	2.33636538504955	2.6068885591071	2.38534321646777	2.65390321872716	2.82986064296088	2.98344007919378	2.52148785009125	2.71979115035333	2.14066920332093	2.63967521519026	1.71994207115815	2.61980083484247
2.1.1.2.2	2.93569681867003	3.4616038557452	3.09372271153871	2.98010666471846	2.90835336914322	3.09813799128183	3.24266258922918	3.34455828743188	3.40872721478064	3.4015831878316	0.604504245771621	2.66956163843343	3.00162779098703	2.89218477684049	3.67990227747778	3.44505621592347	3.19348751049623	3.28013598682494	3.19071524276949	3.29630299852872	3.07515578949846	3.00404599762905	2.99478849475285	3.27549762402423	3.22703520345319	2.98948914539293	2.66969025804677	3.34838565758619	3.0655296704144	2.99035551132741	3.22887897557495	3.29678430759067	2.89308296312323	3.19142080260702	2.88358836112195	3.22640901580929	3.21600114333386	2.88472471900705	2.87357430744683	3.53601622797625	3.1029861731004	3.01148501803099	2.69579160840115	3.13759048189391	2.61899582368304	4.75013130917853	3.23683154626119	2.95746607272796	3.03031038331288	3.03982869542614	3.6459306852366	3.05847415281377	3.45685598236433	3.10170776501735	3.13713420584256	3.11008470595691	3.39069538786704	3.76882489718583	3.23777461043883	3.10303162972897	3.30620946374351	3.34088016704038	3.2266227658429	3.435684728179	3.4053343476581	3.3666974636171	2.99482896671215	1.86406594232904	3.29788420050684	3.24884206667475	3.74554288652646	1.6709673362208	25.7339784482115	3.38278051227709	3.04769972800427	3.37975434368944	3.72218392020246	3.28480527589228	3.25433973940501	3.15392236943342	3.13802719901639	3.16945164551608	3.07800364737862	3.13531043492008	3.41022996867565	3.05129744293417
2.1.2.1.1	5.658713932935	6.45520532539897	6.00306555253526	5.80812742402943	5.97279010335673	5.88412572944507	5.87350204841512	6.98851318962709	6.60473805718387	5.87041608003827	1.86001306391268	6.11170216953882	5.75877911030995	5.94748145170345	5.19190715321442	5.21940275475261	6.01332118640259	5.87104893670868	5.73951144261494	5.72010152444161	5.87031309266897	5.73959850682531	6.27060725361592	5.32000516421711	6.64772772953588	6.02144647571361	6.12834801274707	5.27499525133578	5.62316093389624	6.12424808719853	5.42864064630773	5.14422622617698	5.63498745583366	5.62181049074622	5.88852814689271	6.12566466987568	5.82795865521567	6.31986891573626	5.84054756313136	5.90133908324405	6.55390729825228	6.09896192499886	5.90373196474382	5.0498497696754	5.36363412691415	5.57280362318381	5.56133463278961	5.35287976964337	5.6868194858013	5.17867383140829	5.96819728624753	6.15301994417468	5.72436011625086	5.74312125312947	5.98832932877234	7.00671314542176	6.86481737578705	6.91049839860761	6.19881634819057	6.35179268012538	6.63171511905783	4.224506006795	6.71604738591734	6.46936084244324	6.14342453097928	6.13413889904796	5.92119412633851	3.82372500990573	6.81674697247621	7.25970761935392	5.24679286938524	2.57071897880123	14.1980570748753	7.00091371085665	6.48314271191621	6.33391348732194	5.77482922397609	5.89967274860755	6.13378341072547	7.08157205610831	6.79044521577505	6.44770836977206	6.53211030453506	5.99046059870507	5.76659622796792	6.90394572946721
