alpha	lambda	MSE	num	Log2_MSE	combo
0.114	0.101108080808081	54.4019452800122	10	5.79186472813937	0.114;0.101
0.114	0.555644444444444	54.4041588840686	10	5.79192237037162	0.114;0.556
0.375	0.404132323232323	54.4050725386716	1	5.79194616125885	0.375;0.404
0.166	0.808164646464646	54.4058517466572	6	5.79196645094606	0.166;0.808
0.114	1.76774141414141	54.4087880176154	3	5.79204290552932	0.114;1.768
0.166	0.858668686868687	54.4126077636496	6	5.79214235796131	0.166;0.859
0.114	1.21219696969697	54.4167923826088	2	5.79225130250157	0.114;1.212
0.166	0.303124242424242	54.4258925574426	6	5.79248819277792	0.166;0.303
0.166	0.909172727272727	54.4282553705651	6	5.79254969374723	0.166;0.909
0.114	1.81824545454545	54.4330690952385	3	5.79267498066316	0.114;1.818
0.114	0.353628282828283	54.4334233293439	3	5.79268419989209	0.114;0.354
0.114	1.26270101010101	54.4366156033734	2	5.79276727874652	0.114;1.263
0.218	0.555644444444444	54.4366363422334	6	5.79276781845921	0.218;0.556
0.114	0.606148484848485	54.43825460367	10	5.79280993183095	0.114;0.606
0.166	0.959676767676768	54.438839315189	6	5.79282514796585	0.166;0.96
0.323	0.454636363636364	54.4410612002339	6	5.79288296732754	0.323;0.455
0.531	0.707156565656566	54.4419580017557	8	5.7929063038333	0.531;0.707
0.166	1.01018080808081	54.443633836113	6	5.79294991126465	0.166;1.01
0.166	1.06068484848485	54.4491646301174	6	5.79309382050311	0.166;1.061
0.323	0.808164646464646	54.4530403779763	6	5.79319465749219	0.323;0.808
0.114	1.86874949494949	54.4542534565877	3	5.79322621722892	0.114;1.869
0.166	1.11118888888889	54.4612872990106	6	5.79340919771166	0.166;1.111
0.114	0.0506040404040404	54.4632048715195	10	5.79345907799139	0.114;0.051
0.114	1.31320505050505	54.4661014971743	2	5.79353442232744	0.114;1.313
0.166	1.36370909090909	54.4699520432435	6	5.79363457306372	0.166;1.364
0.166	0.252620202020202	54.4702041378842	6	5.79364112967407	0.166;0.253
0.166	1.31320505050505	54.4709649062996	6	5.79366091595953	0.166;1.313
0.114	0.656652525252525	54.4734618467685	10	5.79372585520412	0.114;0.657
0.166	1.41421313131313	54.4771752513749	6	5.79382242626586	0.166;1.414
0.166	1.16169292929293	54.4814934914735	6	5.79393471859325	0.166;1.162
0.531	0.505140404040404	54.4818845247695	8	5.79394488666504	0.531;0.505
0.114	0.303124242424242	54.483969121258	3	5.79399909139412	0.114;0.303
0.166	1.21219696969697	54.4850075801359	6	5.79402609316556	0.166;1.212
0.166	1.26270101010101	54.4856417473297	6	5.7940425823881	0.166;1.263
0.114	1.91925353535354	54.4892196725288	3	5.79413560985174	0.114;1.919
0.114	1e-04	54.4909083521324	10	5.79417951410259	0.114;0
0.114	1.36370909090909	54.4937420025666	2	5.79425318363107	0.114;1.364
0.375	1.01018080808081	54.4957864511964	1	5.79430633307572	0.375;1.01
0.166	1.46471717171717	54.498286105201	6	5.79437131381485	0.166;1.465
0.114	0.707156565656566	54.5037145129709	10	5.79451242004595	0.114;0.707
0.166	0.202116161616162	54.5124085201382	1	5.7947383836395	0.166;0.202
0.114	1.96975757575758	54.5141773833346	3	5.79478435335281	0.114;1.97
0.323	0.404132323232323	54.5153885764179	6	5.79481582933382	0.323;0.404
0.166	0.202116161616162	54.5221327343198	6	5.79499108114163	0.166;0.202
0.114	1.41421313131313	54.5224575202692	2	5.79499952040152	0.114;1.414
0.166	1.51522121212121	54.5233550740408	6	5.79502284224221	0.166;1.515
0.218	0.606148484848485	54.5234967593816	6	5.79502652372863	0.218;0.606
0.166	0.252620202020202	54.5252496852168	1	5.7950720701664	0.166;0.253
0.166	0.151612121212121	54.5288744230054	1	5.79516624751058	0.166;0.152
0.114	0.252620202020202	54.5347451996044	3	5.79531876802669	0.114;0.253
0.166	0.303124242424242	54.5420098886771	1	5.79550747953353	0.166;0.303
0.114	2.02026161616162	54.5436667262608	3	5.79555051498938	0.114;2.02
0.114	0.757660606060606	54.5450516441313	10	5.79558648649348	0.114;0.758
0.792	0.404132323232323	54.5455239695007	7	5.79559875434724	0.792;0.404
0.114	1.46471717171717	54.5498565473273	2	5.79571128087209	0.114;1.465
0.479	0.555644444444444	54.5508252140285	2	5.79573643806507	0.479;0.556
0.479	0.505140404040404	54.5565718687147	2	5.79588567511756	0.479;0.505
0.166	1.56572525252525	54.5569404317045	6	5.79589524594268	0.166;1.566
0.323	0.858668686868687	54.5613919738592	6	5.79601083835044	0.323;0.859
0.427	0.656652525252525	54.5627810245776	6	5.79604690568897	0.427;0.657
0.114	1.51522121212121	54.5629262035402	2	5.79605067527522	0.114;1.515
0.323	0.353628282828283	54.5631851401995	6	5.79605739856698	0.323;0.354
0.166	0.353628282828283	54.5703625808224	1	5.79624374838159	0.166;0.354
0.114	2.07076565656566	54.5730913517738	3	5.79631458987843	0.114;2.071
0.166	0.151612121212121	54.5781225888684	6	5.79644519647378	0.166;0.152
0.218	0.0506040404040404	54.5792960114287	6	5.79647565581567	0.218;0.051
0.427	0.707156565656566	54.5794974435604	6	5.79648088446432	0.427;0.707
0.114	0.808164646464646	54.579526913914	10	5.79648164943564	0.114;0.808
0.166	0.101108080808081	54.5829619188117	1	5.79657081016936	0.166;0.101
0.531	0.757660606060606	54.5896617069633	8	5.79674469742393	0.531;0.758
0.166	0.404132323232323	54.5901408308151	1	5.79675713186956	0.166;0.404
0.114	1.56572525252525	54.5913154802484	2	5.79678761646598	0.114;1.566
0.166	1.61622929292929	54.5937899653056	6	5.79685183239323	0.166;1.616
0.114	2.1212696969697	54.5960656034634	3	5.79691088547624	0.114;2.121
0.114	0.202116161616162	54.5974651874034	3	5.79694720364683	0.114;0.202
0.479	0.606148484848485	54.6038509342928	2	5.79711289746595	0.479;0.606
0.114	1.61622929292929	54.6107209243767	2	5.79729113491222	0.114;1.616
0.114	0.858668686868687	54.6115463284973	10	5.79731254800621	0.114;0.859
0.375	0.353628282828283	54.6133162553916	1	5.79735846336531	0.375;0.354
0.531	0.454636363636364	54.6146745439235	8	5.79739369903064	0.531;0.455
0.218	0.656652525252525	54.6147416649514	6	5.79739544020986	0.218;0.657
