alpha	lambda	MSE	num	Log2_MSE	combo
0.739	0.757660606060606	25.7420297549762	5	4.7410370669119	0.739;0.758
0.271	1.91925353535354	25.7430881133115	3	4.74109416273155	0.271;1.919
0.218	2.6263101010101	25.7433861228102	2	4.74111023920068	0.218;2.626
0.427	1.36370909090909	25.7434231225425	8	4.74111223518179	0.427;1.364
0.323	1.36370909090909	25.7437211665611	5	4.74112831331171	0.323;1.364
0.583	0.707156565656566	25.7439577024372	2	4.74114107322736	0.583;0.707
0.687	0.454636363636364	25.746368778704	5	4.74127113217464	0.687;0.455
0.531	0.606148484848485	25.7475134142815	2	4.7413328723215	0.531;0.606
0.218	1.66673333333333	25.7476315031841	1	4.7413392417322	0.218;1.667
0.323	1.21219696969697	25.7480608905741	5	4.74136240154304	0.323;1.212
1	0.555644444444444	25.7482910984999	4	4.74137481808437	1;0.556
0.531	0.454636363636364	25.7483188518682	6	4.74137631498845	0.531;0.455
0.114	1.91925353535354	25.7485098035524	6	4.74138661410542	0.114;1.919
0.218	2.1212696969697	25.7488282265943	1	4.74140378831858	0.218;2.121
0.271	1.61622929292929	25.7493713295317	4	4.74143308021704	0.271;1.616
0.271	0.303124242424242	25.7497878033645	10	4.74145554205543	0.271;0.303
1	0.303124242424242	25.7501318080063	2	4.74147409512221	1;0.303
0.687	0.858668686868687	25.7502709576075	4	4.74148159975505	0.687;0.859
0.323	1.66673333333333	25.7509979545541	8	4.74152080760604	0.323;1.667
0.218	0.858668686868687	25.751186411859	7	4.74153097116935	0.218;0.859
0.792	0.808164646464646	25.7530918940497	8	4.7416337304176	0.792;0.808
0.271	2.3737898989899	25.7533222441428	7	4.74164615229046	0.271;2.374
0.479	0.808164646464646	25.7542119353304	3	4.74169412882626	0.479;0.808
0.687	0.252620202020202	25.7543805514247	1	4.74170322125765	0.687;0.253
0.323	1.01018080808081	25.7551030156434	8	4.74174217867141	0.323;1.01
0.427	0.505140404040404	25.755333842904	7	4.74175462534027	0.427;0.505
0.479	0.555644444444444	25.7553749725311	10	4.74175684312099	0.479;0.556
0.427	1.46471717171717	25.7557672181117	9	4.74177799351064	0.427;1.465
0.114	4.04042323232323	25.7559746875191	6	4.74178918040437	0.114;4.04
0.271	1.06068484848485	25.7561429692244	8	4.74179825420643	0.271;1.061
0.948	0.606148484848485	25.7570508958855	2	4.74184720891076	0.948;0.606
0.218	1.06068484848485	25.7582895174243	3	4.74191399174865	0.218;1.061
0.896	0.303124242424242	25.7597259104347	7	4.7419914339728	0.896;0.303
0.792	0.959676767676768	25.7607550544907	3	4.74204691707009	0.792;0.96
0.896	0.808164646464646	25.7620095062569	4	4.74211454404554	0.896;0.808
0.739	0.505140404040404	25.7630074481159	4	4.74216834041416	0.739;0.505
1	0.252620202020202	25.7635959208371	10	4.74220006245977	1;0.253
0.479	1.11118888888889	25.7639886892896	3	4.74222123453778	0.479;1.111
0.427	1.41421313131313	25.7641523922912	1	4.74223005881241	0.427;1.414
0.739	0.404132323232323	25.7645086253689	3	4.7422492610747	0.739;0.404
0.792	0.404132323232323	25.7645739496477	8	4.74225278226388	0.792;0.404
