Site	Genetics	Location	PCoA_1	PCoA_2	PCoA_3	PCoA_4	PCoA_5	PCoA_6	PCoA_7	PCoA_8	PCoA_9	PCoA_10	PCoA_11	PCoA_12	PCoA_13	PCoA_14	PCoA_15	PCoA_16	PCoA_17	PCoA_18	PCoA_19	PCoA_20	PCoA_21	PCoA_22	PCoA_23	PCoA_24	PCoA_25	PCoA_26	PCoA_27	PCoA_28	PCoA_29	PCoA_30	PCoA_31	PCoA_32	PCoA_33	PCoA_34	PCoA_35	PCoA_36	PCoA_37	PCoA_38	PCoA_39	PCoA_40	PCoA_41	PCoA_42	PCoA_43	PCoA_44	PCoA_45	PCoA_46	PCoA_47	PCoA_48	PCoA_49	PCoA_50	PCoA_51	PCoA_52	PCoA_53	PCoA_54	PCoA_55	PCoA_56	PCoA_57	PCoA_58	PCoA_59	PCoA_60	PCoA_61	PCoA_62	PCoA_63	PCoA_64	PCoA_65	PCoA_66	PCoA_67	PCoA_68	PCoA_69	PCoA_70	PCoA_71	PCoA_72	PCoA_73	PCoA_74	PCoA_75	PCoA_76	PCoA_77	PCoA_78	PCoA_79	PCoA_80	PCoA_81	PCoA_82	PCoA_83	PCoA_84	PCoA_85	PCoA_86
50_48_49_B6_SF	B6	SF	-0.068038917	0.061197241	0.093146045	-0.029354113	0.057132939	0.081874535	-0.028285978	-0.024438154	0.01669014	0.017247992	-0.011394232	0.015062831	-0.007819496	-0.01225906	0.016076686	0.029225286	-0.004092671	0.002363237	0.005597063	0.0159473	-0.011867527	0.0127361	-0.020076516	-0.005499277	-0.011948696	0.001304402	-0.009689823	-0.008312722	0.000878205	-0.010432212	0.008455156	0.010450657	-0.002542221	-0.002322338	-0.004287939	0.003384291	0.000857854	0.00501734	-0.011051219	0.001420541	0.005971911	-0.004127565	0.013894739	-0.00576177	-0.009687548	0.001961933	0.008420452	-0.001781017	0.000769343	-6.57E-05	0.001179351	0.00121589	-4.50E-05	0.00636386	-0.010163627	-0.00430548	0.011450455	0.001452132	-0.002619636	0.00919228	0.007399794	0.007178458	0.002488021	-0.001178694	0.001851143	0.000643886	-0.007692635	-0.005088137	0.005995217	-0.002736254	-0.011199367	-0.001144358	0.004506884	0.003097013	0.00271083	0.00277325	-0.000633533	-0.003343565	-0.002375143	0.000487916	-0.001257403	-0.000111991	-0.001533032	5.31E-05	0.000792085	-0.00021738
50_48_51_NOD2_SF	NOD2	SF	-0.018320737	-0.104411207	-0.056919586	-0.016748938	-0.021297253	0.014933557	0.034501769	0.007663396	-0.021503518	-0.022489126	-0.010969583	0.0232875	0.009297107	-0.001194731	-0.007228701	-0.006278981	-0.009758952	0.010885217	0.006207327	-0.015267572	-0.00963317	-0.003657934	-0.000281519	-0.006085837	-0.013450396	0.004348426	-0.01564531	-0.008676313	-0.018693122	-0.00790915	0.002234471	-0.010662867	0.009199244	-0.019886014	0.017129377	-0.019000881	0.015304913	0.002793351	-0.000935218	0.001314029	0.00681354	-0.00107126	8.21E-05	0.008164276	-0.0005243	0.005597443	-0.014217192	0.000701859	0.00576135	-0.005466885	0.013084853	0.007877472	0.001137352	0.013443523	-0.001052465	-0.000668296	-0.002766628	-0.013691416	-0.008087627	0.004803584	-0.008065653	0.000275331	-0.00244483	0.002886659	-0.002902671	0.008648681	0.0045724	-0.006251034	0.002752798	-0.002930656	0.003942035	0.000670327	0.002041202	-0.006952876	0.001644533	0.00322098	0.004905736	-0.00338711	0.003463199	-0.000888573	0.002129596	0.002341847	0.00039502	0.001010467	0.00034957	-0.000490051
50_48_52_AtgE_SF	AtgE	SF	0.099180002	-0.045960947	0.045994725	-0.086405842	0.021821461	-0.072622246	-0.031362375	-0.053360455	-0.020087022	0.02494031	0.041645742	0.006123625	0.022544168	-0.011374023	-0.034433298	0.019102028	0.016624698	-0.025276491	0.019771293	0.011361469	-0.01911244	-0.009633539	0.029600643	0.026960202	-0.023889227	-0.01678993	-0.006833898	0.002109386	0.004687968	-0.005043667	-0.005256357	0.004810642	0.014051892	0.00643918	0.008256106	0.00975294	0.019279999	-0.009186977	0.017357257	-0.003277425	0.005849564	-0.003496144	0.015027559	-0.000622873	-0.011056993	-0.008374134	0.000396848	0.000823173	-0.005395002	-9.84E-05	0.003005434	-0.006091961	0.005826987	-0.001711766	0.006166475	-0.004086219	-0.00759684	0.007000922	-0.002345975	0.010664751	0.000163137	-0.005486252	0.000126005	-0.002017193	-0.000397479	0.00589791	0.004295903	-0.000191303	0.005564158	0.000910218	-0.003520457	0.000349559	-0.000332344	0.003463646	-0.001669793	0.003223082	-0.001682585	0.000488461	0.003564053	-4.53E-05	-0.001542129	0.000965219	0.00052637	-0.000400583	-0.001536513	8.38E-06
50_48_53_AtgH_SF	AtgH	SF	0.159530231	0.101167286	-0.041637971	0.080330615	-0.044592031	0.02089079	0.029319737	-0.042215627	0.017130829	-0.04631792	0.003305592	0.002215434	0.019243236	-0.005253735	-0.041418257	0.008311168	0.007461147	0.005477765	-0.009139717	0.023044818	0.014350984	0.011656746	-0.001512853	0.013902115	-0.026650203	-0.012170348	-0.014499273	-0.007343211	-0.007258007	0.024303415	0.013661563	-0.003570394	0.015523293	0.002051787	-0.005122358	0.025875441	0.008879718	0.016637877	0.009620482	0.000858756	-0.002132749	0.007204744	-0.003846286	-0.004504221	0.004435561	-0.001949953	0.004859797	-0.006180348	0.001161243	0.003675661	0.001885187	-0.001368513	-0.001570232	0.011287666	-0.005153749	0.002074892	-0.00272898	-0.001906202	0.008678741	-0.00181591	0.001012492	0.001204444	0.010894129	0.007630199	0.002707002	0.001558008	0.001435116	0.008735734	-0.00130651	-0.004506416	-0.002711915	0.00277083	0.002227322	0.003024839	0.002781857	-0.000785309	-0.0011397	-0.000962954	-0.002554733	0.000318069	-0.001268666	-0.001574187	0.00128254	-0.000997105	-0.000256533	-1.68E-05
50_48_57_NOD2_SF	NOD2	SF	-0.196300874	0.028972035	0.006471115	-0.054620159	-0.106953087	-0.020687749	-0.031499771	-0.054092968	0.02480005	0.029352478	0.01980092	0.00695929	0.003995992	0.019866927	0.014822146	-0.008228713	0.018091718	0.011556401	0.021793129	-0.014813485	0.013220194	-0.002279114	-0.006554673	0.015551049	-0.006919202	-0.01493283	0.00409376	0.004172209	-0.001609915	-0.014272592	0.000413194	-0.004635371	0.011939828	-0.005523544	0.000745643	0.008794384	-0.002224188	0.00712264	-0.005909242	0.006925303	0.007173818	-0.004668994	0.014247684	0.004068366	-0.00301327	0.001782733	-0.010026734	0.001638725	-0.00714504	0.002492627	0.004070573	-0.002856771	0.00283724	-0.003458624	0.003738627	0.000994542	-0.003703006	-9.62E-06	-0.004748943	-0.003251745	0.005035763	0.009760037	0.004863982	0.002386191	-0.003537694	0.001104399	0.00015379	-0.000918278	-0.000152323	0.001998115	0.00033701	-0.002921442	0.003836895	0.00175928	0.002095011	-0.002172727	-0.000823969	0.000645276	-0.00149587	-0.000587247	0.002469904	-0.00039267	-0.000275472	-0.000333746	0.000850466	-9.17E-05
50_49_48_AtgH_SF	AtgH	SF	0.037362803	-0.099448067	-0.053462038	0.007227544	0.020967537	0.002183558	0.020609178	0.005469468	0.015454615	-0.038012461	-0.007484751	0.034215455	0.01777671	-0.021981704	-0.023089872	-0.00321363	0.025632607	0.009349751	0.01049375	0.011186114	0.010007898	-0.007760659	0.002517628	-0.015056332	-0.006149862	-0.000733921	0.005911753	-0.007468616	-0.016212162	0.000192491	-0.002128839	0.002500944	-0.004161875	0.01121693	-0.006011337	-0.004868265	-0.002180287	-0.014098978	-0.003755192	0.005422359	-0.001390709	-0.010484662	0.002561423	0.007501888	-0.011016211	-0.009284169	0.009698066	-0.002830524	-0.006439783	0.006792703	-0.011487924	-0.008098939	-0.004927333	-0.006639508	0.001537329	0.003770539	0.0043748	0.004629214	-0.003574911	-0.005960074	0.01519542	-0.005747489	0.006076076	-0.006680085	0.006786349	0.004598751	0.003173882	-0.002799588	0.001832444	-0.007464585	0.001024415	-0.008975127	0.000866314	0.007627066	-0.003975181	-0.001932678	-0.005117486	0.001619968	-0.000381577	-0.000295566	-0.000333047	-0.00066411	-0.001120645	9.01E-05	-0.000558744	5.14E-05
50_49_49_AtgW_SF	AtgW	SF	0.017097151	-0.078888841	-0.060095434	0.028986023	0.012165038	-0.019380232	0.015116013	0.010023074	-0.011935521	-0.039798864	0.039591074	0.013268048	-0.002200223	0.008484034	-0.018386559	0.002048978	-0.017987302	0.017141315	0.0023923	0.010798265	0.021078224	0.004386419	4.09E-05	-0.024052809	-0.002064408	0.008029222	0.004135072	-0.000315573	0.006423073	0.00363322	-0.002444204	-0.008016615	0.001121071	-0.0184793	-0.001002166	0.001126065	0.000235463	-0.004399198	0.002091545	0.002651884	0.000821758	0.010468622	0.015487178	0.000555731	-0.004650891	0.007130335	-0.009633824	0.004370067	0.005030077	-0.009084943	0.004370079	-0.003559585	-0.016101689	-0.005676808	-0.002253746	0.004546755	-0.000710957	0.015450945	0.01543244	-0.009907179	-0.010330423	-0.003615518	0.004828763	-0.001912053	-0.003941569	-0.000171566	0.006928353	0.001427315	-0.000467254	0.001373422	-0.001245867	0.00348678	0.007214076	0.002393142	-0.00156562	0.001447515	-0.001948395	-0.00179983	-0.00465716	0.001238774	-0.004940969	0.002252034	0.00397729	-0.001793794	-0.000790179	-2.56E-05
50_49_50_AtgE_SF	AtgE	SF	0.058143432	-0.125653062	-0.049564522	-0.056345552	-0.02847448	0.009400394	-0.006305216	-0.022725007	0.015481947	-0.03526414	0.022047678	-0.007236468	0.010155239	0.012978982	-0.01421481	0.013693175	0.000487352	0.000886692	-0.004380441	0.027737299	0.005713335	0.003072223	0.024600155	-0.002391296	0.000424089	-0.002718552	-0.006987373	-0.005921364	-0.001597063	0.007104949	-0.002687685	0.023718905	-0.001135959	-0.002714891	0.008037781	0.009724947	0.007013828	-0.009922078	0.000573359	0.000489688	-0.000729989	0.007538764	-0.002298139	-0.004136121	0.01772096	-0.01193669	-0.019219928	0.006066806	-0.000233358	0.006937861	-0.002432182	-0.011111648	0.003731824	0.001220848	0.008626188	-0.001723339	0.001410724	-0.015094418	-0.006992998	0.004744799	0.006212057	0.004385048	-0.004553804	0.00906316	-0.000889475	0.009273211	-0.000744675	0.006972402	-0.006743099	0.00225615	0.001101653	0.003629644	0.002163519	-0.00113415	0.001082037	-0.004201834	-0.001611752	0.000655711	0.003615506	0.000521743	0.001259178	0.000513023	-0.000970239	-9.43E-05	-0.000212719	0.000641538
50_49_51_AtgH_SF	AtgH	SF	0.053465192	0.006471748	-0.003067653	0.024440623	-0.005387926	0.004648502	-0.007857617	0.006696381	-0.02443961	-0.009522136	0.014197919	-0.007875481	-0.040751444	-0.006277975	-0.00300971	0.02393141	-0.009717807	0.008096252	0.007209417	-0.001966438	-0.00729602	-0.002620124	0.008518349	0.000561315	0.005440484	0.010882876	-0.002354588	0.023515176	-0.0188716	-0.011719818	-0.002468257	-0.016876261	-0.006139509	0.006579408	-0.01066667	-0.000188453	-0.008655099	-0.006664382	0.003699893	0.007951296	-0.007880967	0.004358845	0.000930128	0.005142334	0.01834605	-0.002583134	-0.001503892	-0.009619854	0.005003882	0.002348155	0.013217339	0.007674185	0.008304856	0.012580272	0.00194539	0.015033534	0.008694637	0.014079032	0.00545839	0.006821224	0.003785008	-0.000656599	0.001640633	-0.012059122	-0.001155322	-0.003302244	0.00788366	-0.003598318	-0.005924871	-0.000363768	0.000530553	0.004254094	0.001573122	0.00103882	-0.000869022	-0.000535056	-0.001265233	0.00124879	0.002317328	0.000781137	-0.000882127	-0.001524959	-0.001621399	0.003717989	0.000831147	6.36E-05
50_49_54_AtgW_SF	AtgW	SF	-0.140982958	-0.0256781	-0.100212401	0.000240854	-0.030895997	0.014348592	-0.010813016	-0.019795661	-0.048437305	0.021186064	-0.00123994	0.000928104	-0.019186074	-0.014508337	-0.024514357	-0.027372322	0.016636598	-0.034759121	-0.043120195	-0.012656309	0.008233264	0.002040611	0.004545197	-0.006688828	0.016274955	0.00024354	0.013797457	-0.02756308	0.005002837	0.023208703	0.007630637	0.002394185	-0.013705449	0.011146101	-0.012461186	-0.002788091	-0.027258432	-0.018395741	0.006275833	-0.006225763	-0.003227762	-0.001838787	0.004539735	-0.00907648	0.004616549	-0.007063672	-0.007798544	-0.011928919	0.002454584	0.000215223	0.004833293	-0.001914451	-0.00397558	0.006890553	0.003497751	-0.00340973	-0.008272056	-0.000667282	0.007237016	-0.002174083	-0.001376036	0.00664717	0.003299398	-0.002992618	-0.002165846	0.004865415	0.001512832	0.000702195	0.002980064	-0.004317	0.004930613	-0.002070439	0.000441307	-0.004550496	0.000670189	-0.002536056	-0.001954781	0.000298078	-0.002540592	-0.000711241	-0.000531215	-0.000494428	-0.001400009	-0.000415122	0.000787899	0.000374543
50_50_48_AtgW_SF	AtgW	SF	-0.109491429	0.054903127	-0.134529828	0.007683496	0.038753531	0.000260401	-0.016839008	-0.01798845	-0.009341763	-0.057746736	-0.004144579	0.017566456	0.014167774	-0.01401267	0.024441595	-0.016943282	0.019289974	0.016053889	0.002809561	-0.004692147	0.008826456	0.022114616	0.019377266	0.000533472	-0.00593696	0.022751541	-0.013861364	-0.012930045	-0.013805	-0.004232245	-0.002875408	-0.001608725	0.007005934	0.012522511	0.003186265	0.004406528	0.018810707	-0.005054942	-0.012692229	0.013608393	-0.004590525	-0.000526266	0.009367405	0.0038821	-0.007494363	0.002349182	-0.004866226	0.000704696	-0.001281536	-0.009118297	-0.014010945	-0.002664701	-0.003626818	0.005220727	0.008467416	0.001299505	0.003567129	-0.013529257	0.015746853	0.000526088	-0.008609974	-0.000808437	0.00384022	0.003544394	0.005451188	-0.000198614	0.006903108	0.002697495	0.005677421	-0.00270523	0.003090982	-0.004681579	0.000228659	0.004861397	-0.000132301	-0.001372202	-6.24E-05	0.001768181	-0.001216179	0.001493499	0.000419989	-0.003071089	-0.001692009	0.000980358	-0.00059471	-0.000184218
50_50_49_AtgW_SF	AtgW	SF	0.065970727	-0.015294282	-0.044965509	-0.010890929	-0.006530862	0.001270727	-0.009277599	0.031041669	-0.019953714	0.003549654	-0.00636134	0.037440607	-0.015421625	-0.015701011	-0.023850697	0.019037973	0.024180171	0.007773312	0.003634353	0.01327841	-0.021344511	0.00419161	-0.009291213	0.003039512	-0.015652432	0.015161271	-0.019630917	0.025760944	0.005835518	0.00141423	-0.00585719	0.016702307	0.013118263	0.013688427	0.001171163	0.010411792	0.017259892	-0.018981125	0.012810014	0.015138626	-0.009756091	0.017482499	0.002348215	0.000475269	0.000653197	0.007277921	-0.012503401	0.00040078	-0.000583607	-0.001532201	-0.00066407	-0.000330468	-0.000716823	0.005488819	-0.01333168	-0.005725981	-0.003182273	-0.001925509	0.004898232	-0.004408831	-0.003223459	-0.003479954	-0.003462577	-0.000414831	0.002429252	-0.008255122	-0.005927388	0.003642456	0.001996382	0.011787665	0.004133682	-0.002217522	-0.00341009	0.006050943	-0.000634273	0.004231944	0.000280736	-0.001169705	0.000859774	0.000323415	0.002154364	0.004689344	-0.0033668	-0.001179644	0.000856075	-0.000177686
50_50_50_NOD2_SF	NOD2	SF	0.03807286	-0.149480527	-0.007487979	-0.054327566	-0.030699916	-0.015376161	0.005309086	-0.036113655	-0.001067362	-0.027094293	0.036565102	-0.015488981	0.005842921	-0.031879341	0.038211114	-0.011305388	-0.001663341	-0.004517422	0.028281797	0.015237152	0.022021793	0.009329726	-0.010403759	-0.013987288	0.001494727	-0.020764594	-0.00330194	0.024019068	-0.011210054	-0.004536737	0.003851813	0.018015215	-0.01507918	-0.006908599	0.000697767	-0.001626699	-0.009664191	-0.00722947	-0.000883492	0.000801451	0.001339846	0.00307685	0.000930989	0.000876811	-0.009029109	0.003274267	0.015108161	-0.012654613	-0.011793468	-0.008057005	-0.005305194	0.002926913	-0.011356778	0.010475044	-0.003208727	-0.007433038	-0.009715963	-0.001219048	-0.005424989	-0.016237987	-0.001028952	-0.00566397	-0.004676811	0.007512116	0.001222342	-0.004054062	0.00395152	0.001975629	0.002739052	0.002221113	0.005199323	-0.003674419	0.005513878	-0.000709145	-0.007132184	0.000290143	0.003021075	-0.001156856	0.0030382	0.000798871	0.002034712	-0.000920236	0.000578785	0.000746918	0.000188071	-0.000193667
50_50_54_AtgE_SF	AtgE	SF	0.084049797	-0.191541916	-0.058724924	0.040804743	-0.002498002	0.032100427	-0.031932501	-0.014263428	0.053508277	-0.004392308	-0.000141549	-0.002861753	0.04729625	-0.013254241	0.004968108	-0.020325644	-0.040919156	0.024865486	-0.008849336	-0.026754077	-0.018767258	0.020963276	-0.000836344	-0.01029888	0.027551717	-0.013691356	0.012924052	-0.0118233	-0.013520002	0.004652082	-0.010889716	-0.023256415	-0.003481513	-0.010094885	0.004035296	0.001710319	-0.006053218	-0.003485455	0.010681781	0.002309166	-0.011763756	0.001071893	0.018406068	0.002205164	-0.004246659	0.008029221	0.000889625	0.015794103	0.005815133	0.003001366	0.003807925	0.011896409	0.004480174	-0.003422117	-0.006409383	0.007956618	-0.008924851	-0.005688811	-0.004709828	0.008791045	0.005412922	-0.006061375	0.003537757	0.006762952	0.006776048	0.002333196	0.000808613	0.003141424	0.00233756	0.006236067	-0.001990937	-0.0013721	-0.002884598	0.005111266	0.001673303	-0.003323848	0.000556976	0.000221123	0.002051428	-0.0008105	-0.000673446	0.001145695	-0.001532792	-0.001207077	0.001211081	4.85E-05
50_50_55_AtgH_SF	AtgH	SF	0.031520123	0.058740217	-0.021795273	-0.017279409	0.003369127	-0.007435909	-0.007394353	-0.001729781	-0.045855722	0.030858343	0.024508361	0.026207955	-0.011874354	-0.008240611	-0.006862984	-0.020004804	-0.004281361	0.005634453	-0.019289198	-0.008087152	-0.005684752	0.00059047	-0.019718492	-0.019749721	0.012915377	-0.00198067	-0.013071185	-0.002554668	-0.00465868	0.000567873	0.004841146	0.00867737	0.000167961	0.012738197	0.002581981	-0.004584781	-0.012102436	0.012796294	-0.001646418	0.01887517	0.000661964	-0.000598886	-0.011838734	0.011128413	0.000981578	0.010044176	-0.005541454	-0.000529055	-0.012662195	0.008023911	0.004886488	-0.012064565	-0.003691159	0.002444454	-8.00E-05	-0.004070266	-0.001072536	0.005628098	0.005216031	0.012124908	-0.003054249	0.007702247	-0.003350131	-0.00039836	0.004502584	0.002482589	-0.000111113	9.56E-05	0.004211699	0.001906399	-0.00030169	0.009170634	0.002078037	0.005011881	-0.003671582	-0.007525731	0.006168158	-0.001532425	-4.82E-05	-0.001966182	-0.00387155	-0.004292817	-0.002685072	5.80E-05	0.001250042	-4.46E-05
50_50_57_NOD2_SF	NOD2	SF	-0.001183178	0.097232837	0.109324519	0.012966763	0.03473459	-0.034947203	0.02657486	-0.003387223	-0.01449809	-0.023160995	0.004556777	-0.044994565	0.02901207	0.018205075	-0.012261752	-0.022681144	0.009482264	0.025945493	0.01411016	-0.026688089	-0.018832399	-0.021179316	-0.001707623	0.008650221	-0.008154911	-0.003199585	-0.011360679	-0.011173671	0.009234788	0.000772062	-0.014185028	0.0171894	-0.019981592	-0.002963828	0.011072392	-0.004587162	0.011167335	-0.013786063	0.002409093	-0.002952296	0.007414969	-0.018875884	0.005474843	0.005850501	-0.000401258	-0.00167068	0.009401152	-0.000578101	-0.004391891	0.011960853	-0.002350215	-0.00544713	0.002418007	0.003950077	-0.002236431	0.002868241	-0.006770112	-0.001512785	-0.007139561	-0.006028634	-0.003378419	0.0097988	0.007853263	0.001320072	0.006268076	-0.001813838	-0.007472161	-0.006501291	-0.001855785	0.003871853	-0.005402977	0.002727589	-0.002460054	-0.00262973	-0.001539227	-0.002336529	-0.003984652	0.002341508	-0.002911206	-0.000167521	-0.001876133	-0.000898066	0.000992404	0.000872055	0.000118022	-0.000276608
50_51_48_B6_SF	B6	SF	0.024222809	0.123198653	0.101008953	0.004863336	-0.022200646	0.018808039	0.013335917	0.047876134	0.013816895	-0.007419477	0.012606027	0.02645827	0.016911	0.019161215	-0.002125409	-0.020565088	0.008217178	-0.028078326	0.010640068	-0.017620828	0.00023028	-0.018667866	0.006570483	0.002216736	0.004892598	-0.022523063	0.002723261	0.01085438	0.004727081	0.00034369	-0.006885668	-9.64E-05	-0.002531829	-0.013148393	-0.014137832	0.007927628	-0.001096074	-0.005516846	0.003994595	-0.003509089	-0.012350557	-0.008829518	-0.000158784	0.007279639	0.017069139	-0.005546046	-0.00389072	-0.00011368	-0.017343003	-0.002091607	0.002509059	-0.002630434	0.01383228	0.001473168	-0.004659272	-0.006036879	-0.001109692	-0.006556299	-0.012405474	-0.005914504	-0.012247829	0.002642862	0.006874933	-0.005989357	0.000597298	-0.001977203	0.002627065	-0.001628053	-0.005826376	0.002037839	-0.002151759	-0.003840481	0.003724225	0.003456622	0.001395918	-0.000809042	-3.70E-05	0.00052888	-0.001719774	-0.002864685	-0.000978513	-0.001746137	0.000555391	-0.001241007	0.000346834	-0.000455706
50_51_49_AtgH_SF	AtgH	SF	0.059756226	-0.154037723	-0.056460354	0.027044073	0.021431156	0.032570521	0.001617078	-0.002827309	0.0339059	-0.025092187	-0.00737325	-0.005077723	0.010061982	-0.027556582	-0.009340216	-0.022634774	-0.037043161	-0.02834655	-0.010168437	-0.016490906	0.049832904	0.005587819	-0.010788603	0.002475635	-0.038480348	-0.012524312	0.000467677	0.015583585	0.013247836	-0.004790022	0.007105852	0.015006848	-0.004248559	0.013682107	-0.002913276	-0.001531933	0.001731533	0.011625985	0.002178958	0.002032273	0.008642791	-0.026077789	0.003716276	-0.021714326	0.005560461	-0.012030926	-0.008053175	-0.002416322	0.006596172	-0.00868432	0.012389641	-0.007229811	0.007236694	-0.007243029	0.008732513	-0.003154356	0.009320236	-0.004363316	0.002402083	0.000106029	-0.004305798	-0.001079753	0.004046072	-0.00245286	0.006873952	-0.005510001	-0.00558953	-0.001105112	0.002577219	-0.005133338	0.000938965	0.004061871	-0.000707926	0.000580747	-0.005468498	0.001257051	-1.25E-05	-0.000195537	0.000256904	-7.63E-05	0.000107863	-0.000112985	-0.000802024	-0.000456728	-0.000524463	-0.000374195
50_51_50_B6_SF	B6	SF	0.029532221	-0.059263462	0.02154174	-0.076861182	-0.041459973	-0.026836128	-0.02249994	0.046807909	0.024586102	-0.043809252	-0.022934207	0.045102696	-0.005345211	0.028437096	0.011907979	0.010183123	0.001066178	0.0078343	-0.016710473	0.010579676	0.016059057	0.008796039	0.025577318	0.013332516	-0.013415488	0.026801839	-0.001773332	-0.012421961	0.016968092	0.005105697	-0.011732661	0.003137659	0.006600076	-0.005626024	-0.000672891	-0.009216375	-0.007961705	0.001093239	0.003530819	0.014369705	0.004920218	-0.00276206	-0.011127842	0.003543399	-0.000847684	0.010072133	0.024061247	-0.01049806	-0.005262487	-0.013573948	-0.011966831	0.012571769	0.010629129	-0.001000359	0.002015321	0.006030079	-0.005674696	0.001336126	0.003496846	0.005996634	-0.004750499	0.000850514	-0.001495408	-0.004295714	-0.000769714	-0.003051831	0.001567876	-0.002967772	0.004502348	0.003089841	-0.002261219	-0.006412229	-0.003748161	0.000500195	-0.000443721	-0.002503512	-0.000253732	-0.001602489	-0.004016722	0.001943656	0.000296733	-0.000759839	0.000869675	-0.000120236	-0.000348759	-0.000387425
50_51_52_AtgH_SF	AtgH	SF	-0.039210325	0.067240504	0.088326213	0.015897861	0.033419364	-0.008589293	0.004437774	0.020741783	0.001856716	-0.016664952	-0.006336845	-0.049733374	0.034427846	0.012251547	0.000618971	-0.014565847	0.012784902	0.015458391	0.026522519	-0.00733774	0.001523663	-0.006306791	-0.029663747	0.016793218	-0.013067909	-0.003839376	-0.010961172	-0.014861195	-0.01625053	0.005755301	0.001339456	0.020601647	0.000499365	-0.004848309	0.003920478	-0.014607212	-8.87E-05	-0.009988095	-0.010096784	0.014893808	0.006464384	0.001293648	0.004250426	-0.00530594	0.003577115	0.009772681	0.006496998	-0.001484971	-0.001210512	0.003973414	-0.002914222	-0.00222002	0.002294215	3.45E-05	0.012397473	0.010679802	-4.91E-05	0.006542563	0.005653852	-0.002828185	0.004172246	-0.013387082	0.00019425	0.005304402	-0.008419435	-0.005578556	0.001141282	0.00702074	0.001386659	-0.002494723	-0.001604965	0.002766703	-0.002451057	-0.000238424	0.00131307	-0.000892393	-0.002875753	-0.000383972	-0.000911063	-0.000934703	0.003056481	0.001373487	0.00130126	0.000411173	0.000755888	0.000102732
50_51_53_NOD2_SF	NOD2	SF	-0.048802773	-0.117388037	0.033742998	-0.069418143	-0.082788094	-0.009019359	0.01404566	0.015276306	-0.01456243	-0.006609509	0.022651857	-0.013386422	-0.000548306	0.016553626	0.02166006	-0.008424102	-0.024418713	-0.049657524	-0.00590842	-0.005477768	-0.029570791	0.005836254	0.008294109	0.022895443	0.029170619	0.022729017	0.005667745	0.007855596	0.030867946	-0.000853298	0.011930701	0.002914004	0.015367486	0.00889731	0.010291617	0.019622026	0.008233952	0.003462434	0.008967299	-0.005282907	0.018385405	0.011556977	0.009091409	-0.008854866	-0.003635176	-0.019777908	0.012370476	0.005420332	0.001289829	-0.004145754	-0.001490635	-0.005869615	-0.003410812	0.007378858	-0.001368895	0.001865556	-0.006249457	0.00168901	0.000307862	0.006927384	-0.000354023	-0.006347538	0.003659807	0.005442883	0.00733436	0.00344471	-0.000845767	-0.000492762	0.002517815	0.00115825	0.007038629	0.001449067	0.001341085	-0.000569464	0.001208166	0.002949818	-0.002490966	-0.000435134	-0.003497964	-0.001673572	-8.38E-05	-0.000418673	0.000660481	0.001974063	-0.000287027	-8.79E-05
