	02-3_AtgE_NYU	02-4_AtgE_NYU	02-7_AtgE_NYU	02-8_AtgE_NYU	02-9_AtgE_NYU	30-10_AtgH_NYU	30-21_AtgH_NYU	30-33_AtgH_NYU	30-36_AtgH_NYU	30-9_AtgH_NYU	31-27_AtgW_NYU	31-29_AtgW_NYU	31-31_AtgW_NYU	31-80_AtgW_NYU	31-90_AtgW_NYU	32-1_AtgW_NYU	32-2_AtgW_NYU	32-5_AtgW_NYU	32-8_AtgW_NYU	50_48_48_NOD2_SF	50_48_49_B6_SF	50_48_51_NOD2_SF	50_48_52_AtgE_SF	50_48_53_AtgH_SF	50_48_57_NOD2_SF	50_49_48_AtgH_SF	50_49_49_AtgW_SF	50_49_50_AtgE_SF	50_49_51_AtgH_SF	50_49_54_AtgW_SF	50_50_48_AtgW_SF	50_50_49_AtgW_SF	50_50_50_NOD2_SF	50_50_54_AtgE_SF	50_50_55_AtgH_SF	50_50_57_NOD2_SF	50_51_48_B6_SF	50_51_49_AtgH_SF	50_51_50_B6_SF	50_51_52_AtgH_SF	50_51_53_NOD2_SF	50_51_54_NOD2_SF	50_51_55_NOD2_SF	50_52_48_NOD2_SF	50_52_52_AtgE_SF	50_52_53_AtgE_SF	50_53_49_AtgE_SF	50_53_50_AtgE_SF	50_53_52_NOD2_SF	50_53_55_AtgH_SF	50_53_56_AtgE_SF	50_53_57_AtgE_SF	50_54_49_AtgE_SF	50_54_52_AtgW_SF	50_54_53_AtgW_SF	50_54_54_AtgE_SF	50_55_48_AtgH_SF	50_55_50_AtgE_SF	50_55_51_B6_SF	50_55_53_AtgH_SF	50_55_54_AtgH_SF	50_55_56_AtgE_SF	50_55_57_AtgE_SF	50_56_48_AtgH_SF	50_56_50_AtgW_SF	50_56_51_AtgE_SF	50_56_52_AtgW_SF	50_56_54_AtgW_SF	50_56_56_AtgH_SF	50_57_48_AtgE_SF	50_57_49_AtgW_SF	50_57_50_NOD2_SF	50_57_51_AtgH_SF	50_57_52_NOD2_SF	50_57_56_AtgH_SF	51_48_49_AtgW_SF	51_48_51_NOD2_SF	51_48_55_NOD2_SF	51_48_56_AtgE_SF	51_48_57_AtgW_SF	51_49_49_NOD2_SF	51_49_51_AtgH_SF	51_49_57_AtgH_SF	51_50_48_NOD2_SF	51_50_50_NOD2_SF	51_50_54_AtgH_SF	51_50_55_NOD2_SF	51_50_56_AtgH_SF	51_50_57_AtgE_SF	51_51_49_AtgH_SF	51_51_50_AtgE_SF	51_51_52_NOD2_SF	51_51_55_AtgH_SF	51_51_57_AtgW_SF	51_52_49_NOD2_SF	51_52_50_NOD2_SF	51_52_51_NOD2_SF	51_52_53_NOD2_SF	51_52_54_AtgE_SF	51_52_55_B6_SF	51_52_56_AtgE_SF	51_53_50_AtgH_SF	51_53_53_AtgW_SF	51_53_56_NOD2_SF	51_53_57_AtgE_SF	51_54_50_NOD2_SF	51_54_53_NOD2_SF	51_54_55_AtgW_SF	51_55_50_AtgE_SF	51_55_53_B6_SF	51_55_55_NOD2_SF	51_56_49_AtgE_SF	51_56_51_AtgW_SF	51_56_52_AtgH_SF	51_56_53_AtgE_SF	51_56_54_B6_SF	51_56_56_AtgH_SF	51_57_48_AtgW_SF	51_57_49_AtgE_SF	51_57_50_AtgW_SF	51_57_53_NOD2_SF	51_57_56_AtgE_SF	51_57_57_AtgH_SF	57-1_B6_NYU	57-2_B6_NYU	57-3_B6_NYU	57-4_B6_NYU	57-5_B6_NYU	59-1_B6_NYU	59-2_B6_NYU	59-3_B6_NYU	59-4_B6_NYU	59-5_B6_NYU	61-1_NOD2_NYU	61-2_NOD2_NYU	61-3_NOD2_NYU	61-4_NOD2_NYU	64-1_NOD2_NYU	64-2_NOD2_NYU	64-3_NOD2_NYU	64-4_NOD2_NYU	64-5_NOD2_NYU	65-1_NOD2_NYU	65-2_NOD2_NYU	65-3_NOD2_NYU	65-4_NOD2_NYU	65-5_NOD2_NYU	66-1_NOD2_NYU	66-2_NOD2_NYU	66-3_NOD2_NYU	66-4_NOD2_NYU	66-5_NOD2_NYU	70-1_AtgE_NYU	70-2_AtgE_NYU	70-3_AtgE_NYU	70-7_AtgE_NYU	70-9_AtgE_NYU	71-3_AtgE_NYU	71-6_AtgE_NYU	71-7_AtgE_NYU	71-8_AtgE_NYU	71-9_AtgE_NYU	76-1_AtgE_NYU	76-2_AtgE_NYU	76-3_AtgE_NYU	76-4_AtgE_NYU	76-5_AtgE_NYU	77-76_AtgH_NYU	77-77_AtgH_NYU	77-78_AtgH_NYU	77-79_AtgH_NYU	77-80_AtgH_NYU	78-84_AtgH_NYU	78-85_AtgH_NYU	82-5_AtgH_NYU	82-7_AtgH_NYU	82-8_AtgH_NYU	82-92_AtgH_NYU	82-94_AtgH_NYU	86-3_AtgH_NYU	86-6_AtgH_NYU	86-7_AtgH_NYU	86-8_AtgH_NYU	86-9_AtgH_NYU
71-7_AtgE_NYU	0.267966193	0.3077825	0.495969515	0.704675363	0.74717866	0.68640383	0.632126631	0.551810054	0.696321266	0.392593678	0.473349944	0.536616347	0.224925497	0.317211393	0.467292003	0.616444379	0.716009575	0.659729347	0.691875519	0.690996141	0.713664566	0.619864185	0.688113733	0.766134154	0.298255899	0.698226587	0.690996141	0.639650203	0.6060384	0.567394597	0.6871855	0.6799062	0.675362744	0.758903708	0.65137525	0.679417656	0.679026821	0.768283746	0.561776345	0.649323367	0.659387366	0.602716303	0.804435976	0.762812057	0.746445845	0.718940837	0.654599638	0.732864331	0.684693927	0.683081733	0.756998388	0.748693146	0.669988763	0.62025502	0.666715521	0.681664957	0.695002198	0.638379989	0.753676291	0.646685231	0.717768333	0.685915287	0.681616102	0.69837315	0.747471787	0.713859983	0.641213542	0.684254238	0.642581465	0.668181152	0.653573697	0.844398847	0.68830915	0.669011676	0.602276613	0.624212223	0.702086081	0.709218819	0.74068103	0.606722361	0.736968098	0.625482437	0.740925302	0.466559187	0.530509551	0.66715521	0.625335874	0.73530705	0.712785187	0.688455714	0.649860765	0.613952807	0.61063071	0.643705115	0.712638624	0.569202208	0.517367727	0.674532219	0.730714739	0.705408178	0.672236064	0.697982315	0.657677463	0.589085935	0.603742244	0.608481118	0.590502711	0.699643363	0.7118081	0.391812008	0.704626508	0.702623479	0.761541844	0.620206165	0.688162587	0.805755044	0.572475451	0.614539059	0.610777273	0.693829694	0.596951488	0.648541697	0.605989545	0.728076604	0.610386438	0.696418975	0.774976794	0.571449509	0.569495334	0.585666129	0.524647027	0.375103816	0.785431628	0.655137036	0.620108457	0.651668377	0.638331135	0.697396062	0.707899751	0.545312424	0.501392349	0.543211686	0.488934486	0.388734183	0.445160975	0.699887635	0.708730275	0.662660609	0.676486394	0.701304412	0.78298891	0.678440569	0.805755044	0.749377107	0.659631638	0.514436465	0.587229469	0.526698911	0.514436465	0	0.581562363	0.521862328	0.722458352	0.734329962	0.795886462	0.770531047	0.682104646	0.652498901	0.644926474	0.687820607	0.718647711	0.754360252	0.715423323	0.668962822	0.514729591	0.481508623	0.208998974	0.581366945	0.609555914	0.507303728	0.434657287	0.400996629	0.529727881	0.353949875
71-8_AtgE_NYU	0.584053935	0.548243686	0.552640578	0.588304265	0.54716889	0.451121208	0.296057453	0.444916703	0.526943182	0.546631492	0.331672285	0.333577605	0.577702868	0.545703259	0.6871855	0.522643998	0.527529435	0.467731692	0.534222483	0.458107382	0.581953198	0.529532464	0.508769359	0.557526015	0.544628463	0.528799648	0.527529435	0.474082759	0.442473985	0.61219405	0.586252382	0.520103571	0.506522058	0.531828619	0.475059847	0.58097611	0.49636035	0.59910108	0.333284479	0.585861547	0.584640188	0.462015731	0.57403879	0.550881821	0.441154917	0.546191802	0.553226831	0.514534174	0.47979872	0.51863794	0.520152426	0.572084616	0.43167717	0.583223411	0.63100298	0.493087107	0.513459378	0.537837706	0.553813083	0.511602912	0.467878255	0.556402365	0.685035908	0.535590405	0.516439494	0.571596072	0.603058283	0.488836778	0.471249206	0.496067224	0.447945674	0.606087254	0.560115296	0.427133714	0.549367336	0.489374176	0.505838097	0.583760809	0.643949387	0.439298451	0.547315453	0.522985979	0.647222629	0.384581562	0.3670917	0.614343642	0.58522644	0.538326249	0.612975719	0.506961747	0.548878792	0.452537984	0.471444624	0.612438321	0.491426059	0.600127021	0.305193219	0.543065123	0.482046021	0.60638038	0.506522058	0.487126875	0.47554839	0.507499145	0.525526406	0.38243197	0.557770287	0.662514046	0.681567248	0.621427525	0.64868826	0.656993502	0.588401974	0.525184425	0.512677708	0.603351409	0.41364991	0.475304118	0.537153745	0.549709317	0.581220382	0.643118863	0.491914603	0.617470321	0.481997166	0.596365235	0.677756608	0.457618838	0.328447897	0.348673604	0.414285016	0.509746446	0.52288827	0.515999805	0.509160193	0.525721823	0.476281206	0.606771215	0.544481899	0.406370609	0.337143974	0.332258537	0.381259466	0.51170062	0.685573306	0.497435146	0.519859299	0.491230641	0.536274366	0.797791783	0.611119254	0.710440178	0.593629391	0.622795447	0.74527334	0.364502418	0.319507548	0.365284088	0.308271044	0.581562363	0	0.535297279	0.525135571	0.666324686	0.576041819	0.63368997	0.7414627	0.562118325	0.514192193	0.552982559	0.575015878	0.596853779	0.627290048	0.692022082	0.3324051	0.386731154	0.579754751	0.488592506	0.677463481	0.428452782	0.425814647	0.445063266	0.337241683	0.511896038
71-9_AtgE_NYU	0.504079339	0.489911574	0.219893497	0.743465729	0.725047633	0.645268455	0.475499536	0.672871171	0.748497728	0.40514925	0.522790561	0.569641898	0.493868777	0.454492159	0.540915531	0.628902242	0.776149299	0.738922273	0.689432801	0.709414236	0.772729493	0.661878939	0.741120719	0.800039083	0.524891299	0.722165225	0.639552494	0.685377889	0.641018125	0.643509698	0.748106893	0.750696175	0.661927793	0.6183497	0.696858664	0.753187747	0.763691436	0.752357223	0.591235527	0.730617031	0.697738043	0.6871855	0.863598613	0.812448092	0.745713029	0.791538424	0.757877766	0.760222776	0.720992721	0.718305731	0.771410426	0.720699595	0.695637305	0.662856026	0.720797303	0.728076604	0.732717768	0.602374322	0.71293175	0.753871708	0.660315599	0.678000879	0.70643412	0.771263862	0.81108017	0.775758464	0.754067126	0.611461234	0.688064879	0.725878157	0.723435439	0.898578338	0.772924911	0.6994968	0.711661537	0.694073966	0.777419512	0.775660755	0.804973374	0.660559871	0.751526699	0.614148224	0.684058821	0.545117006	0.434852704	0.76339831	0.742684059	0.770628756	0.746934389	0.731447555	0.748351165	0.678782549	0.699350237	0.674971909	0.740143632	0.26469295	0.500415262	0.751526699	0.659582784	0.761492989	0.758073184	0.748595437	0.713762275	0.703209732	0.688260296	0.619522204	0.711466119	0.777370658	0.612878011	0.476036934	0.667790317	0.798671161	0.831354732	0.675900142	0.784991939	0.843714886	0.649079095	0.715618741	0.616102399	0.708046314	0.703502858	0.703454004	0.694025111	0.761444135	0.699741072	0.665005618	0.705505887	0.643949387	0.451414334	0.576334946	0.592017197	0.457325712	0.81645415	0.695002198	0.710049343	0.735258195	0.718843129	0.695979286	0.721041575	0.604865895	0.535297279	0.55713518	0.498558796	0.317504519	0.618593971	0.746152719	0.776882114	0.743905418	0.682495481	0.787190385	0.730763594	0.740925302	0.743856564	0.740290195	0.758512873	0.545410132	0.551614637	0.556255801	0.528359959	0.521862328	0.535297279	0	0.685426743	0.80761151	0.784161415	0.772289804	0.709023401	0.681958083	0.764815086	0.756656407	0.782451512	0.732864331	0.780937027	0.73218037	0.493868777	0.549171919	0.501099223	0.629341932	0.696223558	0.564707607	0.480287264	0.543846793	0.577263178	0.304069569
76-1_AtgE_NYU	0.716107284	0.689188529	0.683081733	0.639259368	0.642728028	0.58097611	0.534124774	0.602227759	0.405246959	0.671796375	0.518198251	0.522057746	0.726562118	0.669304802	0.800429918	0.586594362	0.595583565	0.316576286	0.566319801	0.563681665	0.587522595	0.625824417	0.61678636	0.63100298	0.705017343	0.585910401	0.578337974	0.575309004	0.58713176	0.730617031	0.67218721	0.674825346	0.641799795	0.624212223	0.638233426	0.427377986	0.381357174	0.687820607	0.542869705	0.45629977	0.648443988	0.62328399	0.678196297	0.660511017	0.615662709	0.652254629	0.638526552	0.626166398	0.564658752	0.62943964	0.656504959	0.601885778	0.589379061	0.630465582	0.727441497	0.642874591	0.615565001	0.628755679	0.581513508	0.564707607	0.623479408	0.671845229	0.548243686	0.60872539	0.640138746	0.677610044	0.713615712	0.513947921	0.6183497	0.598221701	0.637891446	0.719233964	0.680834433	0.611314671	0.617714593	0.598123992	0.619180224	0.641604377	0.687038937	0.579119644	0.668571987	0.571400655	0.677072646	0.55097953	0.472030876	0.701646392	0.6748742	0.651766085	0.685377889	0.600469002	0.600078167	0.596658361	0.603155992	0.483169671	0.617372612	0.711319556	0.520396697	0.63603498	0.624798476	0.671258977	0.611216962	0.638526552	0.624896184	0.562851141	0.669109385	0.476476623	0.60447506	0.683570277	0.691289267	0.704675363	0.770628756	0.705261615	0.720601886	0.587180615	0.636963213	0.674629928	0.57213347	0.592408032	0.707313498	0.572377742	0.652303483	0.736821535	0.586740925	0.397918804	0.350188089	0.554790171	0.656944648	0.545752113	0.543651375	0.524305047	0.571840344	0.695832723	0.669255948	0.569935024	0.61219405	0.298109336	0.35590405	0.589330207	0.606917778	0.43827251	0.528066833	0.543749084	0.524207338	0.661194978	0.78298891	0.621720651	0.625287019	0.34012409	0.577214324	0.744882505	0.597146905	0.56754116	0.600762128	0.569788461	0.627387757	0.542283453	0.503981631	0.526552347	0.505593825	0.722458352	0.525135571	0.685426743	0	0.617812302	0.585666129	0.575895256	0.610386438	0.632322048	0.6452196	0.335678343	0.581171528	0.606722361	0.588450828	0.678245151	0.50442132	0.526698911	0.703112023	0.563730519	0.551614637	0.493184816	0.548732229	0.554545899	0.52098295	0.680297035
76-2_AtgE_NYU	0.749572524	0.725438468	0.781572133	0.73530705	0.665347599	0.716791245	0.688797694	0.611461234	0.540280424	0.746738971	0.626703796	0.630807563	0.7660853	0.721383556	0.785724755	0.652743173	0.695393033	0.571889198	0.415750647	0.710293615	0.383946456	0.71986907	0.65797059	0.737016952	0.72871171	0.700180761	0.725194196	0.695637305	0.658996531	0.752454932	0.748644291	0.763202892	0.736039865	0.761932679	0.651130979	0.595730128	0.54135522	0.741658117	0.642728028	0.626459524	0.74336802	0.636621232	0.728418584	0.734671943	0.713078314	0.711270702	0.709756217	0.744345107	0.640236455	0.706922664	0.730910157	0.716302702	0.651863794	0.76295862	0.772387513	0.736723826	0.697786897	0.74605501	0.518589086	0.681420685	0.707020372	0.693976257	0.761590698	0.701939518	0.705847868	0.741413845	0.760662465	0.688699985	0.677658899	0.682837462	0.688064879	0.785627046	0.759392252	0.74414969	0.708681421	0.701939518	0.706238702	0.708290586	0.748888563	0.654159949	0.752699204	0.642728028	0.72758806	0.631344961	0.640089892	0.745566466	0.710342469	0.687625189	0.759001417	0.640529581	0.643118863	0.613122282	0.64219063	0.682495481	0.698861693	0.794078851	0.669891055	0.722018662	0.748790854	0.625189311	0.664956764	0.745859593	0.703502858	0.614539059	0.74493136	0.61712834	0.687332063	0.783965997	0.82182813	0.752161806	0.842200401	0.771312717	0.79148957	0.642386047	0.706140994	0.766671552	0.627143485	0.683570277	0.780497337	0.684156529	0.682251209	0.809272559	0.664321657	0.578044848	0.57100982	0.478919341	0.610484147	0.653182862	0.675558161	0.65406224	0.555278714	0.779569104	0.747667204	0.609360496	0.701695246	0.52176462	0.558112267	0.468855342	0.46748742	0.59060042	0.61791001	0.681274122	0.674336802	0.747569495	0.72524305	0.616981777	0.694318237	0.541892618	0.421466608	0.591137818	0.571254092	0.804338268	0.599980458	0.493429088	0.766720406	0.631931213	0.65797059	0.629781621	0.663588842	0.734329962	0.666324686	0.80761151	0.617812302	0	0.529385901	0.517611999	0.832966926	0.713615712	0.725633885	0.545410132	0.258390737	0.532854561	0.335580634	0.483169671	0.647222629	0.572377742	0.714348527	0.708730275	0.741218428	0.586154673	0.614392496	0.624163369	0.600713274	0.75836631
76-3_AtgE_NYU	0.768137183	0.782891201	0.759734232	0.666520104	0.621916068	0.550100151	0.601934633	0.599540769	0.556744345	0.747080952	0.570325859	0.558893937	0.786897259	0.764424251	0.788704871	0.615809273	0.580536421	0.490106991	0.432996238	0.485368118	0.343739313	0.584591333	0.594411061	0.616444379	0.772045532	0.59060042	0.681371831	0.588792809	0.561092384	0.748693146	0.653915677	0.620938981	0.657726318	0.63950364	0.584689042	0.60256974	0.511554057	0.643167717	0.650593581	0.603497973	0.71258977	0.566857199	0.584493625	0.610386438	0.535101861	0.530753823	0.667106356	0.596902633	0.46323709	0.628218281	0.520689824	0.650935561	0.533245395	0.656798085	0.72333773	0.524744736	0.54057355	0.65215692	0.235136059	0.539645317	0.578924227	0.690214471	0.780888172	0.552787142	0.532024036	0.654941619	0.745029068	0.626948068	0.581171528	0.568029703	0.518198251	0.593482828	0.660706434	0.668230006	0.662709463	0.597000342	0.563828228	0.630661	0.728174312	0.53788656	0.543407103	0.602765157	0.723728565	0.641848649	0.584151644	0.634276223	0.728467439	0.590698129	0.627680883	0.521080659	0.560945821	0.587718013	0.550686404	0.73183839	0.57447848	0.786848405	0.584005081	0.587669158	0.627680883	0.666764375	0.525819532	0.553861938	0.606429234	0.570277004	0.671112414	0.592456886	0.645805853	0.627632029	0.79642386	0.768674581	0.785871318	0.708974547	0.649421076	0.569593043	0.525477551	0.613757389	0.529092774	0.533196541	0.666422395	0.60638038	0.667643754	0.717719478	0.558405394	0.670037618	0.551321511	0.481020079	0.505349553	0.670868142	0.587180615	0.560701549	0.596169818	0.752308369	0.593629391	0.617470321	0.596462944	0.572817431	0.53519957	0.462211149	0.324832674	0.627290048	0.574967023	0.577360887	0.652840881	0.738384875	0.778592017	0.568469393	0.508183106	0.544091065	0.443548781	0.608529972	0.374322146	0.795788754	0.376960281	0.362450535	0.783086619	0.559919879	0.581562363	0.598368264	0.621329816	0.795886462	0.576041819	0.784161415	0.585666129	0.529385901	0	0.348575895	0.809467976	0.632077776	0.675948996	0.594997313	0.422736822	0.405393522	0.390639504	0.414187308	0.548341394	0.606526943	0.788265181	0.717279789	0.768967707	0.668376569	0.678635986	0.654257658	0.611900923	0.77414627
76-4_AtgE_NYU	0.707118081	0.740339049	0.74449167	0.701646392	0.733157458	0.681518394	0.679417656	0.644535639	0.543651375	0.716253847	0.627241194	0.632175485	0.761346426	0.728418584	0.761297572	0.654746202	0.657726318	0.547608579	0.474913284	0.635546436	0.368948166	0.643460843	0.553568811	0.726659827	0.731887244	0.640822708	0.708437149	0.617030632	0.621085544	0.779031706	0.702281499	0.711710391	0.661194978	0.666959793	0.670477307	0.57750745	0.57403879	0.690800723	0.664272803	0.58332112	0.727197225	0.651277542	0.709951634	0.715521032	0.666471249	0.65718892	0.715472177	0.686012995	0.596169818	0.585031023	0.651472959	0.702037227	0.583565392	0.69759148	0.760369339	0.675900142	0.656456104	0.631247252	0.320826616	0.659289658	0.680297035	0.636425815	0.7783966	0.660804143	0.624407641	0.704675363	0.772631785	0.663393424	0.677414627	0.675558161	0.627583175	0.693780839	0.722702623	0.706824955	0.697542625	0.68874884	0.68337486	0.654453075	0.750403049	0.590160731	0.627143485	0.588206556	0.709365382	0.593775954	0.619717622	0.704919635	0.756167864	0.693536567	0.699838781	0.591675216	0.616590942	0.686452685	0.629048806	0.715716449	0.62025502	0.710928721	0.662367483	0.7067761	0.718989692	0.700229616	0.634569349	0.679417656	0.699545654	0.605745273	0.730226196	0.673066588	0.678196297	0.694269383	0.81454883	0.732424642	0.825541062	0.752015243	0.746445845	0.606526943	0.653182862	0.709072256	0.591626362	0.64834628	0.739557379	0.6552836	0.704479945	0.778543163	0.6575309	0.542039181	0.576676926	0.432361131	0.449509014	0.700522742	0.663637696	0.664565929	0.628413699	0.737065807	0.680883287	0.595583565	0.692803752	0.570765548	0.560164151	0.351409448	0.311983976	0.635009038	0.630367873	0.675509307	0.620206165	0.725633885	0.757682349	0.664565929	0.62025502	0.585714984	0.383604475	0.448483072	0.382676242	0.795349064	0.392691387	0.245786311	0.75680297	0.63022131	0.662465191	0.590942401	0.646440959	0.770531047	0.63368997	0.772289804	0.575895256	0.517611999	0.348575895	0	0.808979432	0.659240803	0.712443207	0.582832576	0.418193366	0.399189018	0.401582881	0.38746397	0.610191021	0.642776882	0.768967707	0.738531438	0.73452538	0.682300064	0.63447164	0.65450193	0.660901852	0.744540525
76-5_AtgE_NYU	0.689921344	0.710782158	0.710098197	0.841956129	0.80604817	0.780008794	0.733499438	0.773853144	0.674971909	0.694073966	0.719136255	0.742781768	0.70027847	0.712296644	0.787483512	0.755386194	0.786799551	0.633983096	0.785969026	0.800576482	0.810151937	0.783086619	0.76374029	0.82798378	0.693731985	0.787336949	0.780448483	0.747227515	0.779422541	0.729835361	0.84913772	0.782256095	0.767844057	0.826518149	0.755532757	0.59675607	0.622355757	0.84532708	0.757731203	0.556060384	0.735013923	0.75455567	0.870682495	0.880306805	0.859836826	0.838780595	0.807464947	0.862181836	0.776198153	0.773950853	0.844301138	0.790170502	0.777663784	0.724168254	0.827446382	0.838487469	0.826029606	0.727148371	0.819776247	0.755239631	0.842591236	0.777321804	0.487371147	0.810738189	0.841467585	0.835800479	0.800918462	0.677756608	0.739215399	0.74986565	0.8399531	0.897747814	0.820411354	0.79373687	0.719185109	0.732913186	0.821632713	0.850505643	0.855000244	0.734720797	0.838731741	0.750549612	0.754360252	0.719331672	0.684547364	0.818652597	0.78377058	0.836044751	0.777370658	0.816258733	0.795495628	0.782304949	0.780643901	0.486003224	0.819189995	0.708779129	0.715130197	0.814988519	0.824026577	0.832038693	0.811959549	0.841027896	0.766573843	0.76686697	0.787190385	0.738042894	0.693096878	0.821144169	0.833992867	0.700815868	0.832869217	0.83648444	0.903756901	0.757682349	0.853925448	0.822512091	0.72993307	0.795202501	0.764424251	0.75680297	0.77145928	0.790121647	0.741218428	0.67106356	0.576090674	0.771068445	0.785822463	0.760613611	0.74068103	0.731887244	0.790659045	0.726268992	0.859934535	0.751526699	0.7907079	0.590893546	0.613513117	0.787043822	0.794811666	0.65372026	0.72377742	0.736528409	0.724559089	0.683961112	0.776930969	0.801895549	0.828618887	0.601104109	0.789046851	0.811568714	0.798622307	0.329864673	0.81220382	0.794811666	0.390639504	0.728565147	0.724754507	0.70565245	0.716009575	0.682104646	0.7414627	0.709023401	0.610386438	0.832966926	0.809467976	0.808979432	0	0.771312717	0.782304949	0.616688651	0.824563975	0.795495628	0.804191705	0.805559627	0.707948605	0.716449265	0.711954663	0.756607553	0.323415897	0.678049734	0.699692217	0.720455323	0.720259905	0.688895403
77-76_AtgH_NYU	0.677756608	0.717475206	0.669304802	0.578337974	0.627680883	0.517270018	0.641164688	0.60984904	0.662856026	0.664761346	0.615320729	0.609897894	0.675558161	0.696858664	0.65137525	0.431432899	0.5517612	0.623821388	0.602814011	0.492696272	0.667399482	0.433093947	0.583711955	0.660852997	0.693048024	0.461527187	0.519615028	0.487908545	0.449948703	0.604865895	0.551223802	0.565245005	0.445405247	0.49479701	0.570032732	0.617079486	0.659387366	0.565880111	0.604523914	0.603497973	0.593531682	0.567199179	0.676290977	0.611265817	0.554350481	0.57672578	0.548097122	0.565538131	0.506180077	0.533538522	0.558942792	0.515364698	0.528995066	0.501245786	0.569104499	0.5467292	0.51214031	0.542185744	0.622502321	0.522008891	0.546533783	0.523376814	0.717817187	0.516195222	0.58635009	0.61791001	0.63256632	0.599198788	0.540964385	0.520885241	0.513801358	0.778152328	0.6060384	0.585714984	0.547559724	0.560945821	0.568615956	0.538375104	0.587473741	0.524305047	0.540426987	0.515560115	0.653231716	0.592652303	0.578728809	0.572524305	0.61175436	0.592408032	0.552298598	0.495383262	0.522399726	0.587962284	0.543602521	0.624700767	0.575504421	0.738482583	0.60022473	0.546875763	0.564463335	0.574527334	0.522985979	0.557574869	0.530900386	0.527285163	0.530998095	0.614636768	0.54560555	0.599149934	0.626215252	0.7364307	0.643265426	0.566954907	0.642092921	0.520689824	0.551468074	0.653524842	0.531486638	0.526405784	0.5148273	0.502662563	0.545898676	0.637744883	0.499145049	0.691924373	0.598710245	0.620743563	0.632175485	0.580096732	0.618154282	0.636572378	0.670086472	0.60291172	0.711661537	0.555132151	0.553177976	0.635057892	0.606771215	0.627827446	0.627143485	0.578582246	0.640383018	0.580780693	0.593580536	0.66871855	0.715423323	0.528946211	0.491426059	0.660413308	0.596511798	0.795886462	0.593531682	0.772192095	0.596951488	0.646147833	0.818896868	0.651424105	0.620059602	0.635839562	0.584298207	0.652498901	0.562118325	0.681958083	0.632322048	0.713615712	0.632077776	0.659240803	0.771312717	0	0.616639797	0.673506278	0.702330353	0.598514827	0.666959793	0.625140456	0.62216034	0.601983487	0.665689579	0.599247643	0.736626118	0.596462944	0.626361815	0.576530363	0.633250281	0.6821535
77-77_AtgH_NYU	0.737310079	0.70296546	0.745224486	0.450632664	0.553910792	0.513459378	0.562802286	0.486296351	0.590502711	0.704724217	0.538423958	0.507303728	0.704577654	0.710391323	0.783965997	0.56329083	0.497239728	0.516586057	0.596462944	0.504812155	0.674629928	0.564121354	0.510234989	0.557477161	0.635888417	0.576872344	0.565733548	0.559333626	0.485563535	0.553568811	0.368948166	0.447701402	0.608481118	0.69759148	0.405686648	0.616835214	0.544579608	0.690409888	0.565000733	0.644486785	0.659045386	0.406614881	0.581122673	0.342713371	0.562753432	0.53519957	0.398358493	0.465630954	0.499731301	0.581073819	0.612682593	0.619913039	0.523376814	0.638331135	0.545019297	0.444232742	0.566857199	0.637744883	0.680834433	0.408080512	0.555425277	0.624798476	0.783282036	0.49826567	0.500854951	0.337388246	0.384679271	0.566954907	0.425716938	0.513019688	0.539987298	0.648150862	0.234745224	0.491865748	0.495383262	0.380819776	0.402266843	0.478088817	0.410767502	0.50632664	0.668230006	0.590698129	0.676046705	0.603839953	0.596804925	0.474864429	0.325174654	0.52635693	0.573501392	0.561287801	0.467927109	0.418486492	0.463090527	0.679710782	0.540133861	0.820264791	0.509893009	0.375299233	0.567736577	0.539205628	0.483658215	0.411549172	0.430797792	0.526747765	0.48595437	0.531242367	0.47095608	0.47745371	0.667643754	0.714934779	0.646929503	0.513850213	0.347647662	0.443353364	0.412379696	0.589672187	0.468513362	0.428745908	0.646440959	0.592359177	0.509648737	0.713273731	0.421662026	0.672480336	0.535590405	0.718354585	0.786359861	0.58253945	0.542527725	0.565000733	0.567980849	0.656944648	0.598759099	0.530802677	0.463627925	0.570130441	0.549562753	0.744345107	0.646587523	0.562655723	0.561190092	0.509844155	0.574918169	0.717475206	0.743758855	0.493771068	0.486540622	0.536567492	0.616493234	0.886218184	0.730128487	0.782793493	0.705847868	0.713322585	0.823440324	0.560848112	0.539743026	0.559577898	0.547217744	0.644926474	0.514192193	0.764815086	0.6452196	0.725633885	0.675948996	0.712443207	0.782304949	0.616639797	0	0.594313352	0.653427134	0.711270702	0.71718208	0.781914114	0.560945821	0.60716205	0.666226977	0.656260687	0.765059358	0.57750745	0.609653623	0.575455567	0.532561434	0.739752797
